IDlist,GLOSS_EL,GLOSS_E,GLOSS_SL,GLOSS_S,VALUE,DOCULECT,IDjoss
38,urine,urine,orina,orina,ⁿdute-dede,Til,150
38,urine,urine,orina,orina,ⁿdaa-čii,Nuxa,150
38,urine,urine,orina,orina,dede,TamJ,150
38,urine,urine,orina,orina,lēlē,Peño,150
38,urine,urine,orina,orina,lele,Este,150
38,urine,urine,orina,orina,(dači)dada,Soy,150
38,urine,urine,orina,orina,(dači)dada,Chic,150
38,urine,urine,orina,orina,ⁿduȼa-dada,Ixtl,150
38,urine,urine,orina,orina,ⁿduȼa-dada,Apas,150
38,urine,urine,orina,orina,ⁿduȼa-tata,Apoa,150
38,urine,urine,orina,orina,dada,Joco,150
38,urine,urine,orina,orina,ⁿdute-dede,Cuya,150
38,urine,urine,orina,orina,tete,Cuau,150
38,urine,urine,orina,orina,ⁿdute-dede,Cuau,150
38,urine,urine,orina,orina,tete,Coat,150
38,urine,urine,orina,orina,te-dede,Zap,150
38,urine,urine,orina,orina,te-dede,Cac,150
38,urine,urine,orina,orina,te-dada,Tepj,150
38,urine,urine,orina,orina,te-dada,Cos,150
38,urine,urine,orina,orina,te-dada,Chaz,150
38,urine,urine,orina,orina,te-dada,Ton,150
38,urine,urine,orina,orina,čii-(verde),Xay,150
38,urine,urine,orina,orina,te-dodo,Chig,150
38,urine,urine,orina,orina,tʸaša,Ayut,150
38,urine,urine,orina,orina,lala,Juxt,150
38,urine,urine,orina,orina,tʸatʸa-šaša,Mix,150
38,urine,urine,orina,orina,lala,SilM,150
40,"sandal, sandals",sandal,NA,huarache,*ⁿdixẽʔ,P-Mixtec,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã,Numí,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã,Achi,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã,Yuca,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixa,Peña,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiʔxĩ,Tata,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiɴñã,Teit,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixa̡,Moli,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã-ĩ,Sinc,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã,Tlac,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã,Ndi,125
40,"sandal, sandals",sandal,NA,huarache,nì̡xà̡,Oco,125
40,"sandal, sandals",sandal,NA,huarache,nĩxʸã,Prog,125
40,"sandal, sandals",sandal,NA,huarache,nì̡xʸà̡,Yuci,125
40,"sandal, sandals",sandal,NA,huarache,nì̡xʸà̡,Nuyo,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixē̡,Atat,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixā̡,Mig,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixa,Chal,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixĩ,Verd,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiɴñã,Yoso,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixʸẽ,Itun,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiša,Yolt,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰĩĩᵑ,Yutn,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰĩĩᵑ,Sind,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰĩñẽ,Pied,125
40,"sandal, sandals",sandal,NA,huarache,čiwi,Huit,125
40,"sandal, sandals",sandal,NA,huarache,čua,Tlaz,125
40,"sandal, sandals",sandal,NA,huarache,*ⁿdixe͂ʔ,P-Mixtec,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Zac,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Sayu,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Tept,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Atoy,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Jicy,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Jict,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiča,PinN,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,PinL,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdʸičã,Colo,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdʸiča,Nuti,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičãʔ,Ixty,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiščã,Cris,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdʸičã,Lor,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičã,Mech,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičã,Huaz,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičã,Jam,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiča,Chay,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,ChayC,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,ChayD,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdičã,Tut,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Acat,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Tepo,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisã,Tida,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiš̩ã,Til,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiša,Diux,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰiše,Nuxi,125
40,"sandal, sandals",sandal,NA,huarache,ⁿd̩iša,Nuxi,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰiše͂,Nuxa,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiše,TamJ,125
40,"sandal, sandals",sandal,NA,huarache,čau,Yuta,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdísá,Peño,125
40,"sandal, sandals",sandal,NA,huarache,čàū,Peño,125
40,"sandal, sandals",sandal,NA,huarache,čau,Este,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdísã,Cui,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Jalt,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčisa,Adeq,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčisa,Cant,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisã,Soy,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Chic,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Ixtl,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Apas,125
40,"sandal, sandals",sandal,NA,huarache,ⁿžisa,Apoa,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčisa,Ndua,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Ndua,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Joco,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdĩñe͂,Cuya,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdĩɴñe͂,Cuau,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiše͂,Coat,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Mont,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Nuch,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdusa,Aten,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Yucq,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdìsà,Yucñ,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Guad,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Flor,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰisa,Amat,125
40,"sandal, sandals",sandal,NA,huarache,ⁿsʸisã,Zap,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdʸisã,Zap,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Cac,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdixã,Ndo,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Ixtp,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Mic,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Tepj,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Cos,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Chaz,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Tot,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Ton,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisã,Jer,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdìsã̀,Xay,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčaa,Tlal,125
40,"sandal, sandals",sandal,NA,huarache,ⁿǰaa,Chig,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdīšã,Ayut,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdisa,Yolx,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdušã,Alac,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdìšã̀,Coi,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčiša,Per,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdušã,Cuat,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdušã,Cah,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdušã,Alco,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdušã,Cruz,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčišã,Durz,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčiša,Teco,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiṣa,Juxt,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiša,ChaP,125
40,"sandal, sandals",sandal,NA,huarache,ʔí-ⁿdìsʸã́,Yuco,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdʸiča,Mix,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiča,Tejc,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdiȼa,Tejc,125
40,"sandal, sandals",sandal,NA,huarache,ⁿčiša,Rey,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdusa,SilP,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdùsà,IxpN,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdüsa,SilM,125
40,"sandal, sandals",sandal,NA,huarache,ⁿduša,TamS,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdìšá,Ahue,125
40,"sandal, sandals",sandal,NA,huarache,ⁿdüša,Mor,125
41,NA,trousers,NA,calzón,*xetu,P-Mixtec,181
41,NA,trousers,NA,calzón,kalsõn,Numí,181
41,NA,trousers,NA,calzón,xatu,Yuca,181
41,NA,trousers,NA,calzón,ʂ̌etu,Teit,181
41,NA,trousers,NA,calzón,itɴĩ,Tlac,181
41,NA,trousers,NA,calzón,xātù,Oco,181
41,NA,trousers,NA,calzón,yàtù,Yuci,181
41,NA,trousers,NA,calzón,žātū,Nuyo,181
41,NA,trousers,NA,calzón,kalsõnĩ,Chal,181
41,NA,trousers,NA,calzón,sũnũ-ka,Verd,181
41,NA,trousers,NA,calzón,kalsõn,Yoso,181
41,NA,trousers,NA,calzón,sõnõ-kaʔa,Itun,181
41,NA,trousers,NA,calzón,žetu,Sind,181
41,NA,trousers,NA,calzón,žetu,Pied,181
41,NA,trousers,NA,calzón,kasũnĩ,Huit,181
41,NA,trousers,NA,calzón,čatu,Zac,181
41,NA,trousers,NA,calzón,čatu,Sayu,181
41,NA,trousers,NA,calzón,čatu,Tept,181
41,NA,trousers,NA,calzón,čatu,Atoy,181
41,NA,trousers,NA,calzón,čatu,Jicy,181
41,NA,trousers,NA,calzón,čatu,Jict,181
41,NA,trousers,NA,calzón,čatu,PinN,181
41,NA,trousers,NA,calzón,čatu,PinL,181
41,NA,trousers,NA,calzón,ti-čaʔa,Colo,181
41,NA,trousers,NA,calzón,čatu,Ixty,181
41,NA,trousers,NA,calzón,ti-čaʔa,Lor,181
41,NA,trousers,NA,calzón,ti-čaʔa,Mech,181
41,NA,trousers,NA,calzón,kutu-čaʔa,Huaz,181
41,NA,trousers,NA,calzón,kutu-čaʔa,Jam,181
41,NA,trousers,NA,calzón,čoto-čaʔa,Chay,181
41,NA,trousers,NA,calzón,koto-saʔa,ChayD,181
41,NA,trousers,NA,calzón,kʸutu-čaʔa,Tut,181
41,NA,trousers,NA,calzón,kutu-saʔa,Acat,181
41,NA,trousers,NA,calzón,satu,Tepo,181
41,NA,trousers,NA,calzón,satu,Tida,181
41,NA,trousers,NA,calzón,š̩atu,Til,181
41,NA,trousers,NA,calzón,šetʸu,Nuxi,181
41,NA,trousers,NA,calzón,šetʸu,Nuxa,181
41,NA,trousers,NA,calzón,žatu,TamJ,181
41,NA,trousers,NA,calzón,kàrsònī,Peño,181
41,NA,trousers,NA,calzón,kalsõnĩ,Lobo,181
41,NA,trousers,NA,calzón,kalsõnĩ,Soy,181
41,NA,trousers,NA,calzón,dõʔnõ kʷiši,Chic,181
41,NA,trousers,NA,calzón,satu,Ixtl,181
41,NA,trousers,NA,calzón,dõʔnõ-kʷišĩ,Apoa,181
41,NA,trousers,NA,calzón,tĩʔĩ,Cuya,181
41,NA,trousers,NA,calzón,dɨʔɨ,Cuau,181
41,NA,trousers,NA,calzón,sati,Nuch,181
41,NA,trousers,NA,calzón,sati,Aten,181
41,NA,trousers,NA,calzón,sati,Yucñ,181
41,NA,trousers,NA,calzón,saȼi,Guad,181
41,NA,trousers,NA,calzón,satʸu,Zap,181
41,NA,trousers,NA,calzón,sati,Cac,181
41,NA,trousers,NA,calzón,satu,Tepj,181
41,NA,trousers,NA,calzón,satu,Cos,181
41,NA,trousers,NA,calzón,satu,Chaz,181
41,NA,trousers,NA,calzón,satu,Ton,181
41,NA,trousers,NA,calzón,sātū,Xay,181
41,NA,trousers,NA,calzón,satu-mãã,Tlal,181
41,NA,trousers,NA,calzón,ṣ̌ata,Chig,181
41,NA,trousers,NA,calzón,šaʰtu,Ayut,181
41,NA,trousers,NA,calzón,satu,Yolx,181
41,NA,trousers,NA,calzón,šatu,Coi,181
41,NA,trousers,NA,calzón,šaAtu,Per,181
41,NA,trousers,NA,calzón,šati,Cuat,181
41,NA,trousers,NA,calzón,šati,Cah,181
41,NA,trousers,NA,calzón,šatu,Alco,181
41,NA,trousers,NA,calzón,šatu,Cruz,181
41,NA,trousers,NA,calzón,šati,Durz,181
41,NA,trousers,NA,calzón,šati,Teco,181
41,NA,trousers,NA,calzón,satu,Juxt,181
41,NA,trousers,NA,calzón,čātù,Yuco,181
41,NA,trousers,NA,calzón,čatu,Mix,181
41,NA,trousers,NA,calzón,šatu,Rey,181
41,NA,trousers,NA,calzón,sʸatü,TlaM,181
41,NA,trousers,NA,calzón,sači,IxpN,181
41,NA,trousers,NA,calzón,sati,SilM,181
41,NA,trousers,NA,calzón,šati,TamS,181
41,NA,trousers,NA,calzón,šati,Ahue,181
41,NA,trousers,NA,calzón,šati,Mor,181
42,"blouse, woven blouse",blouse,NA,huipil,*siko,P-Mixtec,48
42,"blouse, woven blouse",blouse,NA,huipil,sũʔnũ,Numí,48
42,"blouse, woven blouse",blouse,NA,huipil,sũʔnũ=camisa,Achi,48
42,"blouse, woven blouse",blouse,NA,huipil,šiku,Yuca,48
42,"blouse, woven blouse",blouse,NA,huipil,sũʔnũ,Moli,48
42,"blouse, woven blouse",blouse,NA,huipil,šitɴĩ?,Tlac,48
42,"blouse, woven blouse",blouse,NA,huipil,šì̡kì̡,Oco,48
42,"blouse, woven blouse",blouse,NA,huipil,šìkɨ̡̀,Yuci,48
42,"blouse, woven blouse",blouse,NA,huipil,šikɨ̡,Nuyo,48
42,"blouse, woven blouse",blouse,NA,huipil,kamisa,Atat,48
42,"blouse, woven blouse",blouse,NA,huipil,"sũʔnũ=camisa,blusa",Mig,48
42,"blouse, woven blouse",blouse,NA,huipil,čii,Chal,48
42,"blouse, woven blouse",blouse,NA,huipil,sũʔnũ,Verd,48
42,"blouse, woven blouse",blouse,NA,huipil,sũʔnũ,Yoso,48
42,"blouse, woven blouse",blouse,NA,huipil,sõʔnõ,Itun,48
42,"blouse, woven blouse",blouse,NA,huipil,dixũ,Huit,48
42,"blouse, woven blouse",blouse,NA,huipil,lusa,Tlaz,48
42,"blouse, woven blouse",blouse,NA,huipil,*sikõ,P-Mixtec,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Zac,48
42,"blouse, woven blouse",blouse,NA,huipil,šukũ,Sayu,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Tept,48
42,"blouse, woven blouse",blouse,NA,huipil,saʔmã-nũũ,Tept,48
42,"blouse, woven blouse",blouse,NA,huipil,šiku,Atoy,48
42,"blouse, woven blouse",blouse,NA,huipil,šiku,Jicy,48
42,"blouse, woven blouse",blouse,NA,huipil,šiku,Jict,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,PinL,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Colo,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Ixty,48
42,"blouse, woven blouse",blouse,NA,huipil,šukũ,Lor,48
42,"blouse, woven blouse",blouse,NA,huipil,šukũ,Mech,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Huaz,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Jam,48
42,"blouse, woven blouse",blouse,NA,huipil,su ⁿduʔu,Chay,48
42,"blouse, woven blouse",blouse,NA,huipil,šikõ,Tut,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Acat,48
42,"blouse, woven blouse",blouse,NA,huipil,diko,Tepo,48
42,"blouse, woven blouse",blouse,NA,huipil,dutnũ,Til,48
42,"blouse, woven blouse",blouse,NA,huipil,dũʔnũ-muči,Nuxi,48
42,"blouse, woven blouse",blouse,NA,huipil,dõʔnõ,Nuxa,48
42,"blouse, woven blouse",blouse,NA,huipil,dãʔmã,TamJ,48
42,"blouse, woven blouse",blouse,NA,huipil,dixũ,TamJ,48
42,"blouse, woven blouse",blouse,NA,huipil,díkṹ,Peño,48
42,"blouse, woven blouse",blouse,NA,huipil,dikũ,Este,48
42,"blouse, woven blouse",blouse,NA,huipil,dõʔnõ,Soy,48
42,"blouse, woven blouse",blouse,NA,huipil,dũʔnũ,Soy,48
42,"blouse, woven blouse",blouse,NA,huipil,dõʔnõ,Chic,48
42,"blouse, woven blouse",blouse,NA,huipil,dũʔnũ,Ixtl,48
42,"blouse, woven blouse",blouse,NA,huipil,dũʔnũ,Apas,48
42,"blouse, woven blouse",blouse,NA,huipil,dõʔnõ,Apoa,48
42,"blouse, woven blouse",blouse,NA,huipil,dõʔnõ,Joco,48
42,"blouse, woven blouse",blouse,NA,huipil,diʰkũ,Cuya,48
42,"blouse, woven blouse",blouse,NA,huipil,diʰkũ,Cuau,48
42,"blouse, woven blouse",blouse,NA,huipil,dũʔnũ,Coat,48
42,"blouse, woven blouse",blouse,NA,huipil,saku,Yucñ,48
42,"blouse, woven blouse",blouse,NA,huipil,dõnõ,Cac,48
42,"blouse, woven blouse",blouse,NA,huipil,diku̡,Cos,48
42,"blouse, woven blouse",blouse,NA,huipil,du̡ʔnu̡,Ton,48
42,"blouse, woven blouse",blouse,NA,huipil,kutuu,Chig,48
42,"blouse, woven blouse",blouse,NA,huipil,šīʰkũ,Ayut,48
42,"blouse, woven blouse",blouse,NA,huipil,sikũ,Yolx,48
42,"blouse, woven blouse",blouse,NA,huipil,šìkũ,Coi,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Cuat,48
42,"blouse, woven blouse",blouse,NA,huipil,šikõ,Cuat,48
42,"blouse, woven blouse",blouse,NA,huipil,sikõ,Cah,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Alco,48
42,"blouse, woven blouse",blouse,NA,huipil,šikõ,Cruz,48
42,"blouse, woven blouse",blouse,NA,huipil,šikũ,Teco,48
42,"blouse, woven blouse",blouse,NA,huipil,sũʔnũ,Juxt,48
42,"blouse, woven blouse",blouse,NA,huipil,šiku,Juxt,48
42,"blouse, woven blouse",blouse,NA,huipil,šùkũ̀,Yuco,48
42,"blouse, woven blouse",blouse,NA,huipil,koto,SilM,48
42,"blouse, woven blouse",blouse,NA,huipil,θiko,TamS,48
43,"village, town",town,NA,pueblo,*yuũ,P-Mixtec,100
43,"village, town",town,NA,pueblo,ñũũ,Numí,100
43,"village, town",town,NA,pueblo,ỹũũ,Numí,100
43,"village, town",town,NA,pueblo,ñũũ,Achi,100
43,"village, town",town,NA,pueblo,ñũũ,Yuca,100
43,"village, town",town,NA,pueblo,ñũũ,Peña,100
43,"village, town",town,NA,pueblo,ñũũ,Tata,100
43,"village, town",town,NA,pueblo,ñũũ,Teit,100
43,"village, town",town,NA,pueblo,ñũũ,Moli,100
43,"village, town",town,NA,pueblo,ñũũ,Tlac,100
43,"village, town",town,NA,pueblo,ñũũ,Ndi,100
43,"village, town",town,NA,pueblo,ñũũ,Ndac,100
43,"village, town",town,NA,pueblo,ñū̡ù̡,Oco,100
43,"village, town",town,NA,pueblo,ñũũ,Prog,100
43,"village, town",town,NA,pueblo,ñū̡ū̡,Yuci,100
43,"village, town",town,NA,pueblo,ñū̡ū̡,Nuyo,100
43,"village, town",town,NA,pueblo,ñũũ,Atat,100
43,"village, town",town,NA,pueblo,ñũū̡,Mig,100
43,"village, town",town,NA,pueblo,ñũũ,Chal,100
43,"village, town",town,NA,pueblo,ñũũ,Verd,100
43,"village, town",town,NA,pueblo,ñũũ,Yoso,100
43,"village, town",town,NA,pueblo,ñũũ,Itun,100
43,"village, town",town,NA,pueblo,ñũũ,Yolt,100
43,"village, town",town,NA,pueblo,ñũũ,Yutn,100
43,"village, town",town,NA,pueblo,ñũũ,Sind,100
43,"village, town",town,NA,pueblo,ñũũ,Pied,100
43,"village, town",town,NA,pueblo,ñũũ,Huit,100
43,"village, town",town,NA,pueblo,ñũũ,Tlaz,100
43,"village, town",town,NA,pueblo,*yuũ,P-Mixtec,100
43,"village, town",town,NA,pueblo,ñũũ,Zac,100
43,"village, town",town,NA,pueblo,ñũũ,Sayu,100
43,"village, town",town,NA,pueblo,ñũũ,Tept,100
43,"village, town",town,NA,pueblo,ñũũ,Atoy,100
43,"village, town",town,NA,pueblo,ñũũ,Jicy,100
43,"village, town",town,NA,pueblo,ñũũ,Jict,100
43,"village, town",town,NA,pueblo,ñṹṹ,PinN,100
43,"village, town",town,NA,pueblo,ñũũ,PinL,100
43,"village, town",town,NA,pueblo,ñũũ,Colo,100
43,"village, town",town,NA,pueblo,ñũũ,Nuti,100
43,"village, town",town,NA,pueblo,ñũũ,Ixty,100
43,"village, town",town,NA,pueblo,ñũũ,Cris,100
43,"village, town",town,NA,pueblo,ñũũ,Lor,100
43,"village, town",town,NA,pueblo,ñũũ,Mech,100
43,"village, town",town,NA,pueblo,ñũũ,Huaz,100
43,"village, town",town,NA,pueblo,ñũũ,Jam,100
43,"village, town",town,NA,pueblo,ñũũ,Chay,100
43,"village, town",town,NA,pueblo,ñũũ,ChayC,100
43,"village, town",town,NA,pueblo,ñũũ,ChayD,100
43,"village, town",town,NA,pueblo,ñũũ,Tut,100
43,"village, town",town,NA,pueblo,ñũũ,Acat,100
43,"village, town",town,NA,pueblo,ñũũ,Tepo,100
43,"village, town",town,NA,pueblo,ñũũ,Tida,100
43,"village, town",town,NA,pueblo,ñũũ,Til,100
43,"village, town",town,NA,pueblo,ñũũ,Diux,100
43,"village, town",town,NA,pueblo,ñũũ,Nuxi,100
43,"village, town",town,NA,pueblo,ñũũ,Nuxa,100
43,"village, town",town,NA,pueblo,ñũũ,TamJ,100
43,"village, town",town,NA,pueblo,ñũũ,Yuta,100
43,"village, town",town,NA,pueblo,ñũ̄ũ̄,Peño,100
43,"village, town",town,NA,pueblo,ñũũ,Este,100
43,"village, town",town,NA,pueblo,ñõõ,Cui,100
43,"village, town",town,NA,pueblo,ñũũ,Jalt,100
43,"village, town",town,NA,pueblo,ñũũ,Adeq,100
43,"village, town",town,NA,pueblo,ñũũ,Cant,100
43,"village, town",town,NA,pueblo,ñũũ,Lobo,100
43,"village, town",town,NA,pueblo,ñõõ,Soy,100
43,"village, town",town,NA,pueblo,ñũũ,Chic,100
43,"village, town",town,NA,pueblo,ỹũũ,Ixtl,100
43,"village, town",town,NA,pueblo,ñũũ,Ixtl,100
43,"village, town",town,NA,pueblo,ñũũ,Apas,100
43,"village, town",town,NA,pueblo,ñũũ,Apoa,100
43,"village, town",town,NA,pueblo,ñũũ,Ndua,100
43,"village, town",town,NA,pueblo,ñũũ,Joco,100
43,"village, town",town,NA,pueblo,ñũũ,Cuya,100
43,"village, town",town,NA,pueblo,ñũũ,Cuau,100
43,"village, town",town,NA,pueblo,ñũũ,Coat,100
43,"village, town",town,NA,pueblo,*yuu̡,P-Mixtec,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Mont,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Nuch,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Aten,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Yucq,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Yucñ,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Guad,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Flor,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Amat,100
43,"village, town",town,NA,pueblo,ñõõ,Zap,100
43,"village, town",town,NA,pueblo,ñõõ,Cac,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Ndo,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Ixtp,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Mic,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Tepj,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Cos,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Chaz,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Tot,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Ton,100
43,"village, town",town,NA,pueblo,ñuu,Jer,100
43,"village, town",town,NA,pueblo,ñū̡ū̡,Xay,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Tlal,100
43,"village, town",town,NA,pueblo,ñu̡u̡,Chig,100
43,"village, town",town,NA,pueblo,ñũũ,Ayut,100
43,"village, town",town,NA,pueblo,ñũũ,Yolx,100
43,"village, town",town,NA,pueblo,ñõõ,Alac,100
43,"village, town",town,NA,pueblo,ñũũ,Coi,100
43,"village, town",town,NA,pueblo,ñũũ,Per,100
43,"village, town",town,NA,pueblo,ñõõ,Cuat,100
43,"village, town",town,NA,pueblo,ñõõ,Cah,100
