IDlist,GLOSS,VALUE,DOCULECT,IDjoss,CODEjoss
17,sangre,nɨ̧ñɨ̧,cris11,39,cris
17,sangre,nī̧ì̧,cuat11,39,cuat
17,sangre,nɨ̧ñɨ̧,cuau11,39,cuau
17,sangre,nì̧ì̧,cuil11,39,cui
17,sangre,nɨ̧ñɨ̧,cuya11,39,cuya
17,sangre,nɨ̧ñɨ̧,diux11,39,diux
17,sangre,ni̧i̧,dura11,39,durz
17,sangre,ni̧i̧,esta11,39,silm
17,sangre,nɨ̧ñɨ̧,este11,39,este
17,sangre,Nni̧i̧,flor11,39,flor
17,sangre,nɨ̧ņī̧,gran11,39,mig
17,sangre,nì̧ì̧,guad11,39,guad
17,sangre,nɨ̧̀ñɨ̧̀,huaz11,39,huaz
17,sangre,nɨ̧ņɨ̧,huit11,39,huit
17,sangre,nɨ̧ņɨ̧,itun11,39,itun
17,sangre,nì̧ì̧,ixpa11,39,ixpn
17,sangre,nɨ̧ñɨ̧,ixta11,39,ixty
17,sangre,nì̧ñì̧,ixta12,39,ixtl
17,sangre,ni̧i̧,ixta13,39,ixtp
17,sangre,nɨ̧ñɨ̧,jami11,39,jam
17,sangre,ni̧ñi̧,jate11,39,jalt
17,sangre,ni̧ñi̧,jica11,39,jict
17,sangre,ni̧ñi̧,jica12,39,jicy
17,sangre,ni̧ñi̧,joco11,39,joco
17,sangre,ni̧i̧,juxt11,39,juxt
17,sangre,nɨ̧ñɨ̧,lore11,39,lor
17,sangre,nɨ̧̀ñɨ̧̀,mech11,39,mech
17,sangre,n(ī̧)ì̧ī̧,metl11,39,metl
17,sangre,ni̧i̧,mica11,39,mic
17,sangre,ni̧i̧,mixt11,39,mix
17,sangre,ni̧ņi̧,moli11,39,moli
17,sangre,ni̧i̧,mont12,39,mont
17,sangre,nɨ̧ņɨ̧,mont13,39,verd
17,sangre,ni̧i̧,more11,39,mor
17,sangre,ni̧i̧,ndua11,39,ndua
17,sangre,nì̧ì̧,nuch11,39,nuch
17,sangre,ni̧ņi̧,nund11,39,ndac
17,sangre,ņi̧ņi̧,nund12,39,ndi
17,sangre,ni̧ñi̧,nund13,39,ndo
17,sangre,nɨ̧ñɨ̧̀,nuti11,39,nuti
17,sangre,ni̧ñi̧,nuxa11,39,nuxa
17,sangre,ni̧ñi̧,nuxi11,39,nuxi
17,sangre,nì̧ņɨ̧̀,nuyo11,39,nuyo
17,sangre,nì̧ņì̧,ocot11,39,oco
17,sangre,ni̧ņi̧,pena12,39,peña
17,sangre,nɨ̧́ñɨ̧́,peno11,39,peño
17,sangre,nɨ̧ņɨ̧,pied11,39,pied
17,sangre,ni̧ñi̧,pino11,39,pinn
17,sangre,nɨ̧ñɨ̧̀,pino12,39,pinl
17,sangre,ni̧ni̧,prog11,39,prog
17,sangre,ni̧i̧,prog12,39,silp
17,sangre,nɨyi̧ʔ,prom01,39,p-mixtec
17,sangre,nɨyɨ̧ʔ,prom01,39,p-mixtec
17,sangre,nɨyɨ͂ʔ,prom01,39,p-mixtec
17,sangre,nɨyɨ̃ʔ,prom01,39,p-mixtec
17,sangre,nì̧ì̧,reye11,39,rey
17,sangre,ní̧í̧,sayu11,39,sayu
17,sangre,nɨ̧ņɨ̧,sind11,39,sind
17,sangre,ni̧ņi̧,sini11,39,sinc
17,sangre,ní̧ñì̧,soya11,39,soy
17,sangre,nɨ̧ñɨ̧,tama11,39,tamj
17,sangre,nī̧ǐ̧,tama12,39,tams
17,sangre,nɨ̧ņɨ̧,tata11,39,tata
17,sangre,ñi̧i̧,teco11,39,teco
17,sangre,ni̧ņi̧,teit11,39,teit
17,sangre,ni̧i̧,tejo11,39,tejc
17,sangre,ni̧i̧,tepe11,39,tepj
17,sangre,ní̧í̧,tepe12,39,tept
17,sangre,nȩñȩ,tepo11,39,tepo
17,sangre,ni̧i̧,tida11,39,tida
17,sangre,nɨ̧ỹɨ̧,tila11,39,til
17,sangre,ni̧ņi̧,tlac11,39,tlac
17,sangre,nì̧ì̧,tlac12,39,tlam
17,sangre,ní̧í̧,tlal11,39,tlal
17,sangre,nɨ̧̀ņɨ̧̀,tlaz11,39,tlaz
17,sangre,nì̧ì̧,tona11,39,ton
17,sangre,ni̧i̧,toto12,39,tot
17,sangre,ǹɨ̧ñ̀ɨ̧,tutu11,39,tut
17,sangre,ni̧i̧,xaya11,39,jer
17,sangre,nì̧ì̧,xaya12,39,xay
17,sangre,nɨ̧́ņɨ̧́,yolo11,39,yolt
17,sangre,nì̧í̧,yolo12,39,yolx
17,sangre,nɨ̧ņɨ̧,yoso11,39,yoso
17,sangre,ni̧ņi̧,yucu11,39,yuca
17,sangre,nì̧ņɨ̧̀,yucu12,39,yuci
17,sangre,nī̧ì̧,yucu13,39,yucñ
17,sangre,nì̧í̧,yucu15,39,yuco
17,sangre,ni̧i̧,yucu16,39,yucq
17,sangre,nɨ̧ņɨ̧,yuta11,39,yutn
17,sangre,nɨ̧ñɨ̧,yuta12,39,yuta
17,sangre,ni̧i̧ʔ,zaca11,39,zac
17,sangre,nì̧ì̧,zapo11,39,zap
22,diente,no̧ʔo̧,acat11,27,acat
22,diente,nu̧ʔu̧,achi11,27,achi
22,diente,nu̧ʔu̧,adeq11,27,adeq
22,diente,nu̧ʔu̧,ahue11,27,ahue
22,diente,no̧ʔo̧,alac11,27,alac
22,diente,nu̧ʔu̧,alco11,27,alco
22,diente,nu̧ʔu̧,apas11,27,apas
22,diente,nu̧ʔu̧,apoa11,27,apoa
22,diente,nū̧ʔu̧,atat11,27,atat
22,diente,nù̧ʔū̧,aten11,27,aten
22,diente,nu̧ʔu̧,atoy11,27,atoy
22,diente,nu̧ʔu̧,ayut11,27,ayut
22,diente,no̧ʔo̧,brav11,27,cruz
22,diente,no̧ʔo̧,caca11,27,cac
22,diente,no̧ʔo̧,cahu11,27,cah
22,diente,nu̧ʔu̧,chal11,27,chal
22,diente,no̧ʔo̧,chay11,27,chay
22,diente,nu̧ʔu̧,chaz11,27,chaz
22,diente,no̧ʔo̧,chic11,27,chic
22,diente,nu̧ʔu̧,chig11,27,chig
22,diente,nu̧ʔu̧,coat11,27,coat
22,diente,nù̧ʔú̧,coic11,27,coi
22,diente,nu̧ʔu̧,colo11,27,colo
22,diente,nu̧ʔu̧,coso11,27,cos
22,diente,nu̧ʔu̧,coxc11,27,cant
22,diente,no̧ʔo̧,cuat11,27,cuat
22,diente,nu̧ʔu̧,cuau11,27,cuau
22,diente,no̧ʔo̧,cuil11,27,cui
22,diente,nu̧ʔu̧,cuya11,27,cuya
22,diente,nù̧ʔu̧,dura11,27,durz
22,diente,nu̧ʔu̧,esta11,27,silm
22,diente,nu̧ʔu̧,este11,27,este
22,diente,nū̧ʔu̧,gran11,27,mig
22,diente,nu̧ʔu̧,guad11,27,guad
22,diente,no̧ʔo̧,huaz11,27,huaz
22,diente,nu̧ʔu̧,huit11,27,huit
22,diente,nu̧ʔu̧,itun11,27,itun
22,diente,nu̧ʔu̧,ixpa11,27,ixpn
22,diente,nu̧ʔu̧,ixta11,27,ixty
22,diente,nu̧ʔu̧,ixta12,27,ixtl
22,diente,no̧ʔo̧,jami11,27,jam
22,diente,nu̧ʔu̧,jate11,27,jalt
22,diente,nu̧ʔu̧,jica11,27,jict
22,diente,nu̧ʔu̧,jica12,27,jicy
22,diente,nu̧ʔu̧,joco11,27,joco
22,diente,nu̧ʔu̧,juxt11,27,juxt
22,diente,nu̧ʔu̧,lore11,27,lor
22,diente,no̧ʔo̧,mech11,27,mech
22,diente,nu̧ʔu̧,mixt11,27,mix
22,diente,nu̧ʔu̧,moli11,27,moli
22,diente,nu̧ʔu̧,mont13,27,verd
22,diente,nu̧ʔu̧,mont14,27,lobo
22,diente,nū̧ʔu̧,nuch11,27,nuch
22,diente,nu̧ʔu̧,nuxa11,27,nuxa
22,diente,nù̧ʔū̧,nuyo11,27,nuyo
22,diente,nù̧ʔū̧,ocot11,27,oco
22,diente,nú̧ʔù̧,peno11,27,peño
22,diente,nu̧ʔu̧,pied11,27,pied
22,diente,nu̧ʔu̧,pino11,27,pinn
22,diente,nu̧ʔu̧,pino12,27,pinl
22,diente,noʔo,prom01,27,p-mixtec
22,diente,nu̧ʔu̧,reye11,27,rey
22,diente,nu̧ʔu̧,sayu11,27,sayu
22,diente,no̧ʔo̧,sind11,27,sind
22,diente,no̧ʔo̧,soya11,27,soy
22,diente,nu̧ʔu̧,tama11,27,tamj
22,diente,nu̧ʔu̧,tama12,27,tams
22,diente,nu̧ʔu̧,teco11,27,teco
22,diente,nu̧ʔu̧,teit11,27,teit
22,diente,nu̧ʔu̧,tepe11,27,tepj
22,diente,nu̧ʔu̧,tepe12,27,tept
22,diente,no̧ʔo̧,tepo11,27,tepo
22,diente,nu̧ʔu̧,tida11,27,tida
22,diente,nu̧ʔu̧,tila11,27,til
22,diente,nu̧ʔu̧,tlac11,27,tlac
22,diente,nu̧ʔu̧,tlal11,27,tlal
22,diente,nu̧ʔu̧,tlaz11,27,tlaz
22,diente,nu̧ʔu̧,tona11,27,ton
22,diente,no̧ʔo̧,tutu11,27,tut
22,diente,nù̧ʔū̧,xaya12,27,xay
22,diente,nu̧ʔu̧,yolo11,27,yolt
22,diente,nu̧ʔu̧,yolo12,27,yolx
22,diente,Nnu̧ʔu̧,yoso11,27,yoso
22,diente,nu̧ʔu̧,yucu11,27,yuca
22,diente,nù̧ʔū̧,yucu12,27,yuci
22,diente,nù̧ʔù̧,yucu13,27,yucñ
22,diente,nù̧ʔū̧,yucu15,27,yuco
22,diente,nu̧ʔu̧,zaca11,27,zac
22,diente,no̧ʔo̧,zaca11,27,zac
22,diente,no̧ʔo̧,zapo11,27,zap
23,boca,yuʔu,acat11,176,acat
23,boca,žuʔu,achi11,176,achi
23,boca,žǘʔǚ,ahue11,176,ahue
23,boca,yuʔu,alco11,176,alco
23,boca,žuʔu,apas11,176,apas
23,boca,žuʔu,apoa11,176,apoa
23,boca,žuʔu,atat11,176,atat
23,boca,žuʔu,aten11,176,aten
23,boca,yuʔu,atoy11,176,atoy
23,boca,yūʔú,ayut11,176,ayut
23,boca,yuʔu,brav11,176,cruz
23,boca,žüü,caca11,176,cac
23,boca,yuʔu,cahu11,176,cah
23,boca,žuʔu,chal11,176,chal
23,boca,yuʔu,chay11,176,chay
23,boca,yuʔu,chaz11,176,chaz
23,boca,žuʔu,chic11,176,chic
23,boca,yuʔu,chig11,176,chig
23,boca,šoʔo,coat11,176,coat
23,boca,yuʔu,coic11,176,coi
23,boca,yuʔu,colo11,176,colo
23,boca,yuʔu,coso11,176,cos
23,boca,yuʔu,cuat11,176,cuat
23,boca,yuʔu,cuau11,176,cuau
23,boca,žuʔu,cuil11,176,cui
23,boca,yuʔu,cuya11,176,cuya
23,boca,žūʔù,dura11,176,durz
23,boca,yuʔu,esta11,176,silm
23,boca,žuʔu,este11,176,este
23,boca,žuʔu,gran11,176,mig
23,boca,yüʔü,guad11,176,guad
23,boca,yuʔu,huaz11,176,huaz
23,boca,žuʔu,huit11,176,huit
23,boca,yuʔu,itun11,176,itun
23,boca,žuʔu,ixpa11,176,ixpn
23,boca,yuʔu,ixta11,176,ixty
23,boca,žuʔu,ixta12,176,ixtl
23,boca,yuʔu,jami11,176,jam
23,boca,yuʔu,jica11,176,jict
23,boca,yuʔu,jica12,176,jicy
23,boca,yuʔu,joco11,176,joco
23,boca,žuʔu,juxt11,176,juxt
23,boca,yuʔu,lore11,176,lor
23,boca,yuʔu,mech11,176,mech
23,boca,yùʔū,metl11,176,metl
23,boca,yuʔu,mixt11,176,mix
23,boca,žuʔu,moli11,176,moli
23,boca,yuʔu,mont13,176,verd
23,boca,žuʔu,mont14,176,lobo
23,boca,yüʔü,more11,176,mor
23,boca,žuʔu,nuch11,176,nuch
23,boca,žuʔu,nuxa11,176,nuxa
23,boca,žuʔu,nuxi11,176,nuxi
23,boca,žūʔú,nuyo11,176,nuyo
23,boca,žūʔú,ocot11,176,oco
23,boca,žuʔu,pena12,176,peña
23,boca,žuʔu,peno11,176,peño
23,boca,žuʔu,pied11,176,pied
23,boca,yuʔu,pino11,176,pinn
23,boca,yuʔu,pino12,176,pinl
23,boca,yuʔuʔ,prom01,176,p-mixtec
23,boca,yuʔyuʔ,prom01,176,p-mixtec
23,boca,žuʔu,reye11,176,rey
23,boca,yuʔu,sayu11,176,sayu
23,boca,žuʔu,sind11,176,sind
23,boca,žuʔu,soya11,176,soy
23,boca,žuʔu,tama11,176,tamj
23,boca,žǖʔǚ,tama12,176,tams
23,boca,yīʔì,teco11,176,teco
23,boca,ṣ̌uʔu,teit11,176,teit
23,boca,yuʔu,tepe11,176,tepj
23,boca,yuʔu,tepe12,176,tept
23,boca,yuʔu,tepo11,176,tepo
23,boca,žuʔu,tida11,176,tida
23,boca,žuʔu,tila11,176,til
23,boca,žuʔu,tlac11,176,tlac
23,boca,žüʔü,tlac12,176,tlam
23,boca,žuʔu,tlal11,176,tlal
23,boca,yuʔu,tlaz11,176,tlaz
23,boca,yuʔu,tona11,176,ton
23,boca,yuʔu,tutu11,176,tut
23,boca,yūʔù,xaya12,176,xay
23,boca,žuʔu,yolo11,176,yolt
23,boca,yuʔu,yolo12,176,yolx
23,boca,žuʔu,yoso11,176,yoso
23,boca,žuʔu,yucu11,176,yuca
23,boca,yūʔú,yucu12,176,yuci
23,boca,žuʔu,yucu13,176,yucñ
23,boca,žuʔu,yucu14,176,ynam
23,boca,žūžú,yucu15,176,yuco
23,boca,yuʔu,zaca11,176,zac
23,boca,yuʔu,zapo11,176,zap
24,oreja,soʔo,acat11,129,acat
24,oreja,soʔo,achi11,129,achi
24,oreja,đoʔo,adeq11,129,adeq
24,oreja,θòʔó,ahue11,129,ahue
24,oreja,sòʔo,alac11,129,alac
24,oreja,soʔo,alco11,129,alco
24,oreja,đoʔo,amat11,129,amat
24,oreja,đoʔo,apas11,129,apas
24,oreja,đoʔo,apoa11,129,apoa
24,oreja,soʔo,atat11,129,atat
24,oreja,hoʔo,aten11,129,aten
24,oreja,soʔo,atoy11,129,atoy
24,oreja,soʔo,ayut11,129,ayut
24,oreja,soʔo,brav11,129,cruz
24,oreja,loo,caca11,129,cac
24,oreja,soʔo,cahu11,129,cah
24,oreja,soʔo,chal11,129,chal
24,oreja,soʔo,chay11,129,chay
24,oreja,soʔo,chay12,129,chap
24,oreja,loʔo,chaz11,129,chaz
24,oreja,đoʔo,chic11,129,chic
24,oreja,tutnu̧,chig11,129,chig
24,oreja,loʔo,coat11,129,coat
24,oreja,sòʔó,coic11,129,coi
24,oreja,soʔo,colo11,129,colo
24,oreja,tutu,coso11,129,cos
24,oreja,đoʔo,coso11,129,cos
24,oreja,đoʔo,coxc11,129,cant
24,oreja,soʔo,cris11,129,cris
24,oreja,soʔo,cuat11,129,cuat
24,oreja,tuʰtu,cuau11,129,cuau
24,oreja,đoʔo,cuil11,129,cui
24,oreja,tutu,cuya11,129,cuya
24,oreja,đoʔo,diux11,129,diux
24,oreja,suʔu,dura11,129,durz
24,oreja,θoʔo,esta11,129,silm
24,oreja,đoʔo,este11,129,este
24,oreja,đoʔo,flor11,129,flor
24,oreja,sōʔo,gran11,129,mig
24,oreja,đoʔo,guad11,129,guad
24,oreja,soʔo,huaz11,129,huaz
24,oreja,đoʔo,huit11,129,huit
24,oreja,soʔo,itun11,129,itun
24,oreja,hoʔo,ixpa11,129,ixpn
24,oreja,soʔo,ixta11,129,ixty
24,oreja,đoʔo,ixta12,129,ixtl
24,oreja,tutu,ixta13,129,ixtp
24,oreja,soʔo,jami11,129,jam
24,oreja,đoʔo,jate11,129,jalt
24,oreja,soʔo,jica11,129,jict
24,oreja,soʔo,jica12,129,jicy
24,oreja,đoʔo,joco11,129,joco
24,oreja,soʔo,juxt11,129,juxt
24,oreja,soʔo,lore11,129,lor
24,oreja,soʔo,mech11,129,mech
24,oreja,tutu,mica11,129,mic
24,oreja,soʔo,mixt11,129,mix
24,oreja,soʔo,moli11,129,moli
24,oreja,hoʔo,mont12,129,mont
24,oreja,soʔo,mont13,129,verd
24,oreja,soʔo,ndua11,129,ndua
24,oreja,đoʔo,ndua11,129,ndua
24,oreja,hoʔo,nuch11,129,nuch
24,oreja,soʔo,nund11,129,ndac
24,oreja,soʔo,nund12,129,ndi
24,oreja,soʔo,nund13,129,ndo
24,oreja,soʔo,nuti11,129,nuti
24,oreja,đoʔo,nuxa11,129,nuxa
24,oreja,đoʔo,nuxi11,129,nuxi
24,oreja,sòʔō,nuyo11,129,nuyo
24,oreja,sòʔō,ocot11,129,oco
24,oreja,soʔo,pena12,129,peña
24,oreja,loʔo,peno11,129,peño
24,oreja,đoʔo,pied11,129,pied
24,oreja,soʔo,pino11,129,pinn
24,oreja,soʔo,pino12,129,pinl
24,oreja,soʔo,prog11,129,prog
24,oreja,hoʔo,prog12,129,silp
24,oreja,loʔo,prom01,129,p-mixtec
24,oreja,sòʔō,reye11,129,rey
24,oreja,soʔo,sayu11,129,sayu
24,oreja,đoʔo,sind11,129,sind
24,oreja,soʔo,sini11,129,sinc
24,oreja,đoʔo,soya11,129,soy
24,oreja,đoʔo,tama11,129,tamj
24,oreja,θoʔo,tama12,129,tams
24,oreja,đoʔo,tata11,129,tata
24,oreja,soʔo,teco11,129,teco
24,oreja,đoʔo,teit11,129,teit
24,oreja,soʔo,tejo11,129,tejc
24,oreja,tutu,tepe11,129,tepj
24,oreja,soʔo,tepe12,129,tept
24,oreja,đoʔo,tepo11,129,tepo
24,oreja,đoʔo,tida11,129,tida
24,oreja,đoʔo,tila11,129,til
24,oreja,soʔo,tlac11,129,tlac
24,oreja,sòʔó,tlac12,129,tlam
24,oreja,tutnu̧,tlal11,129,tlal
24,oreja,đoʔo,tlaz11,129,tlaz
24,oreja,tutnu̧,tona11,129,ton
24,oreja,tutni̧,toto12,129,tot
24,oreja,soʔo,tutu11,129,tut
24,oreja,tutnu̧,xaya11,129,jer
24,oreja,đòʔò,xaya12,129,xay
24,oreja,soʔo,yolo11,129,yolt
24,oreja,soʔo,yolo12,129,yolx
24,oreja,soʔo,yoso11,129,yoso
24,oreja,soʔo,yucu11,129,yuca
24,oreja,sòʔō,yucu12,129,yuci
24,oreja,hoʔo,yucu13,129,yucñ
24,oreja,sóʔō,yucu15,129,yuco
24,oreja,soʔo,yucu16,129,yucq
24,oreja,đoʔo,yuta11,129,yutn
24,oreja,đoʔo,yuta12,129,yuta
24,oreja,soʔo,zaca11,129,zac
24,oreja,đoʔo,zapo11,129,zap
25,nariz,siči̧,acat11,8,acat
25,nariz,šitNi̧,achi11,8,achi
25,nariz,đi̧(ʔ)ni̧,adeq11,8,adeq
25,nariz,θiti,ahue11,8,ahue
25,nariz,siti̧,alac11,8,alac
25,nariz,sitni̧,alac11,8,alac
25,nariz,išti̧,alco11,8,alco
25,nariz,điči,amat11,8,amat
25,nariz,šiči,apas11,8,apas
25,nariz,šiči,apoa11,8,apoa
25,nariz,šiNni̧,atat11,8,atat
25,nariz,šiti,aten11,8,aten
25,nariz,šiti̧,atoy11,8,atoy
25,nariz,šiti̧ʔ,ayut11,8,ayut
25,nariz,šitni̧,brav11,8,cruz
25,nariz,điči̧,caca11,8,cac
25,nariz,šitni̧,cahu11,8,cah
25,nariz,kutu,chal11,8,chal
25,nariz,šitʸi,chay11,8,chay
25,nariz,hɨti,chay12,8,chap
25,nariz,điči̧,chaz11,8,chaz
25,nariz,šiči,chic11,8,chic
25,nariz,đitni̧,chig11,8,chig
25,nariz,điȼi̧,coat11,8,coat
25,nariz,šìtí̧,coic11,8,coi
25,nariz,šitʸi,colo11,8,colo
25,nariz,điči̧,coso11,8,cos
25,nariz,đi̧(ʔ)ni̧,coxc11,8,cant
25,nariz,đi̧Nni̧,coxc11,8,cant
25,nariz,šiči,cris11,8,cris
25,nariz,šiti̧,cuat11,8,cuat
25,nariz,đi̧ʰȼi̧,cuau11,8,cuau
25,nariz,đi̧Nni̧,cuil11,8,cui
25,nariz,điʰči,cuya11,8,cuya
25,nariz,đi̧tni̧,diux11,8,diux
25,nariz,šiči,dura11,8,durz
25,nariz,θiti̧,esta11,8,silm
25,nariz,đi̧tni̧,este11,8,este
25,nariz,šiti,flor11,8,flor
25,nariz,kutū,gran11,8,mig
25,nariz,šiȼi,guad11,8,guad
25,nariz,šitʸi̧,huaz11,8,huaz
25,nariz,đi̧Ni̧,huit11,8,huit
25,nariz,isti̧,itun11,8,itun
25,nariz,šìtì,ixpa11,8,ixpn
25,nariz,šitʸi̧,ixta11,8,ixty
25,nariz,điti,ixta12,8,ixtl
25,nariz,điči,ixta13,8,ixtp
25,nariz,šitʸi̧,jami11,8,jam
25,nariz,đi̧(ʔ)ni̧,jate11,8,jalt
25,nariz,šiti̧,jica11,8,jict
25,nariz,šiti̧,jica12,8,jicy
25,nariz,iči,joco11,8,joco
25,nariz,šiti,juxt11,8,juxt
25,nariz,šitʸi,lore11,8,lor
25,nariz,šitʸi̧,mech11,8,mech
25,nariz,điči,mica11,8,mic
25,nariz,šitʸi,mixt11,8,mix
25,nariz,stNi̧i̧,moli11,8,moli
25,nariz,šiti,mont12,8,mont
25,nariz,istni̧,mont13,8,verd
25,nariz,đi̧Nni̧,mont14,8,lobo
25,nariz,čiti,more11,8,mor
25,nariz,šiči,ndua11,8,ndua
25,nariz,šiti,nuch11,8,nuch
25,nariz,šiti,nund11,8,ndac
25,nariz,sti̧i̧,nund12,8,ndi
25,nariz,šti̧i̧,nund13,8,ndo
25,nariz,šitʸi̧,nuti11,8,nuti
25,nariz,điti̧,nuxa11,8,nuxa
25,nariz,šiti̧,nuyo11,8,nuyo
25,nariz,šìtì,ocot11,8,oco
25,nariz,šitni̧,pena12,8,peña
25,nariz,đí̧Nní̧,peno11,8,peño
25,nariz,đi̧ni̧,pied11,8,pied
25,nariz,šiti,pino11,8,pinn
25,nariz,šiti̧,pino12,8,pinl
25,nariz,hiti,prog12,8,silp
25,nariz,siti̧ʔ,prom01,8,p-mixtec
25,nariz,šiči,reye11,8,rey
25,nariz,šitʸi̧,sayu11,8,sayu
25,nariz,đi̧ni̧,sind11,8,sind
25,nariz,taʔƀi,sini11,8,sinc
25,nariz,đi̧tni̧,soya11,8,soy
25,nariz,đi̧Nni̧,tama11,8,tamj
25,nariz,θiti,tama12,8,tams
25,nariz,điNni̧,tata11,8,tata
25,nariz,šiči,teco11,8,teco
25,nariz,điNni̧,teit11,8,teit
25,nariz,šiči,tejo11,8,tejc
25,nariz,điči,tepe11,8,tepj
25,nariz,šiti̧,tepe12,8,tept
25,nariz,đi̧tni̧,tepo11,8,tepo
25,nariz,đi̧tni̧,tida11,8,tida
25,nariz,đi̧tni̧,tila11,8,til
25,nariz,stNi̧ĩ,tlac11,8,tlac
25,nariz,šìtì,tlac12,8,tlam
25,nariz,đitni̧,tlal11,8,tlal
25,nariz,đitni̧,tlaz11,8,tlaz
25,nariz,đitni̧,tona11,8,ton
25,nariz,đitni̧,toto12,8,tot
25,nariz,šitʸi,tutu11,8,tut
25,nariz,đitni̧,xaya11,8,jer
25,nariz,đìtnì̧,xaya12,8,xay
25,nariz,šitNi̧,yolo11,8,yolt
25,nariz,isti̧,yolo12,8,yolx
25,nariz,(žu)-šiNni̧,yoso11,8,yoso
25,nariz,ṣ̌itni̧,yucu11,8,yuca
25,nariz,šītī̧,yucu12,8,yuci
25,nariz,hiti,yucu13,8,yucñ
25,nariz,đi̧(ʔ)ni̧,yucu14,8,ynam
25,nariz,ʔì̧ští̧,yucu15,8,yuco
25,nariz,ši̧ⁿti,yucu16,8,yucq
25,nariz,đi̧ni̧,yuta11,8,yutn
25,nariz,đi̧Nni̧,yuta12,8,yuta
25,nariz,šiti̧ʔ,zaca11,8,zac
25,nariz,điči,zapo11,8,zap
26,cuello,suku̧,acat11,66,acat
26,cuello,suku̧,achi11,66,achi
26,cuello,kʷežu,adeq11,66,adeq
26,cuello,θiko,ahue11,66,ahue
26,cuello,siko̧,alac11,66,alac
26,cuello,suku̧,alco11,66,alco
26,cuello,điku,amat11,66,amat
26,cuello,đuku,apas11,66,apas
26,cuello,đuku,apoa11,66,apoa
26,cuello,sukū̧,atat11,66,atat
26,cuello,hìkò,aten11,66,aten
26,cuello,suku̧,atoy11,66,atoy
26,cuello,suʰku̧ʔ,ayut11,66,ayut
26,cuello,siku̧,brav11,66,cruz
26,cuello,điku̧,caca11,66,cac
26,cuello,siku̧,cahu11,66,cah
26,cuello,suku,chal11,66,chal
26,cuello,sùkù̧,chay11,66,chay
26,cuello,suku,chay12,66,chap
26,cuello,đuku̧,chaz11,66,chaz
26,cuello,đuku,chic11,66,chic
26,cuello,đúkᵑ,chig11,66,chig
26,cuello,đuku̧,coat11,66,coat
26,cuello,sùkú̧,coic11,66,coi
26,cuello,huku̧,colo11,66,colo
26,cuello,đuku̧,coso11,66,cos
26,cuello,đuku̧,coxc11,66,cant
26,cuello,čuku̧,cris11,66,cris
26,cuello,siku̧,cuat11,66,cuat
26,cuello,đu̧ʰku̧,cuau11,66,cuau
26,cuello,đɨxɨ̧,cuil11,66,cui
26,cuello,đuxu̧,cuya11,66,cuya
26,cuello,đuxu̧,diux11,66,diux
26,cuello,suku̧,dura11,66,durz
26,cuello,θiku̧,esta11,66,silm
26,cuello,đuku̧,este11,66,este
26,cuello,điko,flor11,66,flor
26,cuello,sukū̧,gran11,66,mig
26,cuello,điko,guad11,66,guad
26,cuello,sùkù̧,huaz11,66,huaz
26,cuello,đuxu̧,huit11,66,huit
26,cuello,suku̧,itun11,66,itun
26,cuello,hiko,ixpa11,66,ixpn
26,cuello,suku̧,ixta11,66,ixty
26,cuello,đuku,ixta12,66,ixtl
26,cuello,suku,ixta13,66,ixtp
26,cuello,suku̧,jami11,66,jam
26,cuello,đuku̧,jate11,66,jalt
26,cuello,suku̧,jica11,66,jict
26,cuello,huku̧,jica12,66,jicy
26,cuello,đuku,joco11,66,joco
26,cuello,suku,juxt11,66,juxt
26,cuello,suku,lore11,66,lor
26,cuello,sùkù̧,mech11,66,mech
26,cuello,điku,mica11,66,mic
26,cuello,suku,mixt11,66,mix
26,cuello,suku̧,moli11,66,moli
26,cuello,hiko,mont12,66,mont
26,cuello,suku̧,mont13,66,verd
26,cuello,siko,more11,66,mor
26,cuello,θuku,ndua11,66,ndua
26,cuello,hiko,nuch11,66,nuch
26,cuello,suku,nund11,66,ndac
26,cuello,suku̧,nund13,66,ndo
26,cuello,š̩uku̧,nuti11,66,nuti
26,cuello,đuku̧,nuxa11,66,nuxa
26,cuello,đuku̧,nuxi11,66,nuxi
26,cuello,súkù̧,nuyo11,66,nuyo
26,cuello,sù̧kù̧,ocot11,66,oco
26,cuello,suku̧,pena12,66,peña
26,cuello,đúkú̧,peno11,66,peño
26,cuello,đuxu̧,pied11,66,pied
26,cuello,suku,pino11,66,pinn
26,cuello,suku̧,pino12,66,pinl
26,cuello,suku,prog11,66,prog
26,cuello,hiko,prog12,66,silp
26,cuello,suku̧ʔ,prom01,66,p-mixtec
26,cuello,soku̧,reye11,66,rey
26,cuello,suku̧,sayu11,66,sayu
26,cuello,đu̧u̧ᵑ,sind11,66,sind
26,cuello,suku̧,sini11,66,sinc
26,cuello,đuku̧,soya11,66,soy
26,cuello,đuxu̧,tama11,66,tamj
26,cuello,θiko,tama12,66,tams
26,cuello,đuku̧,tata11,66,tata
26,cuello,suku,teco11,66,teco
26,cuello,đuku̧,teit11,66,teit
26,cuello,suku,tejo11,66,tejc
26,cuello,đuku,tepe11,66,tepj
26,cuello,suku̧,tepe12,66,tept
26,cuello,đuke,tepo11,66,tepo
26,cuello,đukᵑu̧,tida11,66,tida
26,cuello,đuxu̧,tila11,66,til
26,cuello,suku̧,tlac11,66,tlac
26,cuello,đuku̧,tlaz11,66,tlaz
26,cuello,đuku̧,tona11,66,ton
