"ID"	"DOCULECT"	"CONCEPT"	"GLOSS"	"VALUE"	"FORM"	"IDlist"	"CONCEPTICON_ID"	"LOAN"	"LOAN_SOURCE"	"SOURCE"	"FLOATTONE"	"VARIETY_CODE"
163	"AbasoloValleMixtec"	"NIGHT"	"noche"	"tsikua"	"tsikua"	198	1233	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
164	"AbasoloValleMixtec"		"día"	"kii"	"kii"	200		"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
165	"AbasoloValleMixtec"		"de día, todo el día"	"ntuu"	"ntuu"	201		"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
166	"AbasoloValleMixtec"		"mitad"	"sava"	"sava"	202		"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
167	"AbasoloValleMixtec"	"MONEY"	"dinero"	"xu'un"	"xu'un"	203	1559	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
168	"AbasoloValleMixtec"	"WORKING OR WORK"	"trabajo"	"chuun"	"chuun"	204	1086	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
169	"AbasoloValleMixtec"	"WORD"	"palabra"	"tu'un"	"tu'un"	205	1599	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
170	"AbasoloValleMixtec"	"DREAM"	"sueño"	"mà'na"	"mà'na"	207	2455	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
170	"AbasoloValleMixtec"	"SLEEPY"	"sueño"	"mà'na"	"mà'na"	207	3620	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
171	"AbasoloValleMixtec"	"WHEN"	"cuándo"	"na"	"na"	208	1238	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
172	"AbasoloValleMixtec"	"MUSIC"	"música"	"yáá"	"yáá"	209	642	"NA"	"NA"	"galindo-sanchez2009vocabulario"	"NA"	"abas11"
173	"AlacatlatzalaMixtec"	"MOTHER"	"mother"	"sīhí"	"sīhí"	1	1216	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
174	"AlacatlatzalaMixtec"		"mother!, mom!"	"nāná"	"nāná"	2		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
175	"AlacatlatzalaMixtec"	"FATHER"	"father"	"yīvā"	"yīvā"	3	1217	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
176	"AlacatlatzalaMixtec"		"son/daughter, child"	"sāhya"	"sāhya"	5		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
5332	"AlacatlatzalaMixtec"	"CHILD (DESCENDANT)"	"hijo/hija"	"saʔya"	"saʔya"	5	1801	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
177	"AlacatlatzalaMixtec"	"CROSS-SEX SIBLING"	"cross-sex sibling"	"kīhvā"	"kīhvā"	8		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
178	"AlacatlatzalaMixtec"		"brother of man"	"ñānī"	"ñānī"	9		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
5455	"AlacatlatzalaMixtec"	"BROTHER (OF MAN)"	"hermano de hombre"	"ña̧ni̧"	"ña̧ni̧"	9	559	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
5456	"AlacatlatzalaMixtec"	"BROTHER (OF MAN)"	"hermano de hombre"	"ya̧ni̧"	"ya̧ni̧"	9	559	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
179	"AlacatlatzalaMixtec"		"sister of woman"	"kihvi"	"kihvi"	10		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
180	"AlacatlatzalaMixtec"	"AUNT"	"aunt"	"sīsī"	"sīsī"	11	1272	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
181	"AlacatlatzalaMixtec"	"UNCLE"	"uncle"	"sītō"	"sītō"	12	1327	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
182	"AlacatlatzalaMixtec"	"MAN"	"man"	"taā"	"taā"	13	1554	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
5570	"AlacatlatzalaMixtec"	"MAN"	"hombre"	"taa"	"taa"	13	1554	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
183	"AlacatlatzalaMixtec"	"WOMAN"	"woman"	"ñáha"	"ñáha"	14	962	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
184	"AlacatlatzalaMixtec"		"owner, boss"	"shi-tóhó"	"shi-tóhó"	15		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
5700	"AlacatlatzalaMixtec"	"OWNER"	"dueño"	"šito"	"šito"	15	1036	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
185	"AlacatlatzalaMixtec"	"PRIEST"	"priest"	"sutu"	"sutu"	16	852	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
5789	"AlacatlatzalaMixtec"	"PRIEST"	"sacerdote"	"sùtù"	"sùtù"	16	852	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
5877	"AlacatlatzalaMixtec"	"BLOOD"	"sangre"	"yii"	"yii"	17	946	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
186	"AlacatlatzalaMixtec"	"BONE"	"bone"	"yīki"	"yīki"	18	1394	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
187	"AlacatlatzalaMixtec"	"HAIR"	"hair"	"īsí"	"īsí"	19	1040	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
188	"AlacatlatzalaMixtec"	"FACE"	"face"	"noo"	"noo"	20	1560	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4422	"AlacatlatzalaMixtec"	"TONGUE"	"tongue"	"láà"	"láà"	21	1205	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
5999	"AlacatlatzalaMixtec"	"TOOTH"	"diente"	"no̧ʔo̧"	"no̧ʔo̧"	22	1380	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
189	"AlacatlatzalaMixtec"	"MOUTH"	"mouth"	"yūhu"	"yūhu"	23	674	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4441	"AlacatlatzalaMixtec"	"MOUTH"	"mouth"	"yūʔù"	"yūʔù"	23	674	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
190	"AlacatlatzalaMixtec"	"EAR"	"ear"	"sohō"	"sohō"	24	1247	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4453	"AlacatlatzalaMixtec"	"EAR"	"ear"	"sòʔō"	"sòʔō"	24	1247	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
6185	"AlacatlatzalaMixtec"	"EAR"	"oreja"	"sòʔo"	"sòʔo"	24	1247	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
6303	"AlacatlatzalaMixtec"	"NOSE"	"nariz"	"siti̧"	"siti̧"	25	1221	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
6304	"AlacatlatzalaMixtec"	"NOSE"	"nariz"	"sitni̧"	"sitni̧"	25	1221	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
6423	"AlacatlatzalaMixtec"	"NECK"	"cuello"	"siko̧"	"siko̧"	26	1333	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
191	"AlacatlatzalaMixtec"	"HAND"	"hand"	"ndāha"	"ndāha"	27	1277	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4464	"AlacatlatzalaMixtec"	"HAND"	"hand"	"ⁿdàʔā"	"ⁿdàʔā"	27	1277	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
4475	"AlacatlatzalaMixtec"	"FINGERNAIL"	"fingernail"	"číì"	"číì"	28	1258	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
6538	"AlacatlatzalaMixtec"		"uña"	"čí̧ì̧"	"čí̧ì̧"	28		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
192	"AlacatlatzalaMixtec"	"BACK"	"back"	"sata"	"sata"	29	1291	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
193	"AlacatlatzalaMixtec"	"STOMACH"	"stomach"	"tishīn"	"tishīn"	30	819	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
194	"AlacatlatzalaMixtec"	"FOOT"	"foot"	"shaha"	"shaha"	32	1301	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4498	"AlacatlatzalaMixtec"	"FOOT"	"foot"	"šàʔà"	"šàʔà"	32	1301	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
6779	"AlacatlatzalaMixtec"	"FOOT"	"pie"	"šàʔà"	"šàʔà"	32	1301	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
195	"AlacatlatzalaMixtec"		"sickness"	"kwehe"	"kwehe"	33		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
6897	"AlacatlatzalaMixtec"	"DISEASE"	"enfermedad"	"kʷeʔe"	"kʷeʔe"	33	1986	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
196	"AlacatlatzalaMixtec"	"MEDICINE"	"medicine"	"tatan"	"tatan"	34	1372	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
7113	"AlacatlatzalaMixtec"	"PIMPLE"	"grano"	"ⁿdiʔi"	"ⁿdiʔi"	36	1809	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
197	"AlacatlatzalaMixtec"	"CLOTHES"	"clothes"	"tīkoto"	"tīkoto"	39	1895	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
7409	"AlacatlatzalaMixtec"	"SANDAL"	"huarache"	"ⁿduša̧"	"ⁿduša̧"	40		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
198	"AlacatlatzalaMixtec"		"town"	"ñōō"	"ñōō"	43		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4542	"AlacatlatzalaMixtec"		"town"	"ñō̧ō̧"	"ñō̧ō̧"	43		"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
7681	"AlacatlatzalaMixtec"	"TOWN OR VILLAGE"	"pueblo"	"ño̧o̧"	"ño̧o̧"	43	3609	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
199	"AlacatlatzalaMixtec"	"HOUSE"	"house"	"vēhē"	"vēhē"	44	1252	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4557	"AlacatlatzalaMixtec"	"HOUSE"	"house"	"ƀēʔē"	"ƀēʔē"	44	1252	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
7800	"AlacatlatzalaMixtec"	"HOUSE"	"casa"	"ƀeʔe"	"ƀeʔe"	44	1252	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
200	"AlacatlatzalaMixtec"		"road"	"yīchi"	"yīchi"	45		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
8005	"AlacatlatzalaMixtec"	"MAT"	"petate"	"yiƀi"	"yiƀi"	47	195	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
8131	"AlacatlatzalaMixtec"		"cama"	"šito"	"šito"	48		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
201	"AlacatlatzalaMixtec"		"chair"	"tāyi"	"tāyi"	49		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4589	"AlacatlatzalaMixtec"	"STOOL"	"stool"	"tāyì"	"tāyì"	49	1476	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
8247	"AlacatlatzalaMixtec"		"banquito"	"tayì"	"tayì"	49		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
202	"AlacatlatzalaMixtec"	"ANIMALANIMAL"	"animal"	"kīti"	"kīti"	50	619619	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
8372	"AlacatlatzalaMixtec"	"ANIMALANIMAL"	"animal"	"kiti"	"kiti"	50	619619	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
203	"AlacatlatzalaMixtec"	"BIRD"	"bird"	"sāā"	"sāā"	51	937	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
8492	"AlacatlatzalaMixtec"		"pájaro"	"saa"	"saa"	51		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
204	"AlacatlatzalaMixtec"	"FISH"	"fish"	"ti-yaká"	"ti-yaká"	52	227	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4628	"AlacatlatzalaMixtec"	"FISH"	"fish"	"tiáká"	"tiáká"	52	227	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
4640	"AlacatlatzalaMixtec"	"SNAKE"	"snake"	"kòò"	"kòò"	53	730	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
8609	"AlacatlatzalaMixtec"	"SNAKE"	"culebra"	"kòò"	"kòò"	53	730	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
8699	"AlacatlatzalaMixtec"	"FROG"	"rana"	"saʔwa"	"saʔwa"	54	503	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
8827	"AlacatlatzalaMixtec"		"gavilán"	"tasi-yaʔa"	"tasi-yaʔa"	55		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
205	"AlacatlatzalaMixtec"	"BEE"	"bee"	"tí-ñoño"	"tí-ñoño"	59	665	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
206	"AlacatlatzalaMixtec"	"MOUSE"	"mouse"	"tiín"	"tiín"	60	1491	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
9145	"AlacatlatzalaMixtec"	"RAT"	"rata"	"tì̧í̧"	"tì̧í̧"	60	1490	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9146	"AlacatlatzalaMixtec"	"RAT"	"rata"	"tnì̧í̧"	"tnì̧í̧"	60	1490	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
207	"AlacatlatzalaMixtec"	"DEER"	"deer"	"yūsū"	"yūsū"	61	1936	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4662	"AlacatlatzalaMixtec"	"DEER"	"deer"	"yūsū"	"yūsū"	61	1936	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
9287	"AlacatlatzalaMixtec"	"DEER"	"venado"	"ⁿdʸusu"	"ⁿdʸusu"	61	1936	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9288	"AlacatlatzalaMixtec"	"DEER"	"venado"	"yusu"	"yusu"	61	1936	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
208	"AlacatlatzalaMixtec"	"RABBIT"	"rabbit"	"yīsōn"	"yīsōn"	66	1136	"yes"	"Spanish"	"zylstra1991syntactic"	"NA"	"alac11"
209	"AlacatlatzalaMixtec"	"RABBIT"	"rabbit"	"lēsōn"	"lēsōn"	66	1136	"yes"	"Spanish"	"zylstra1991syntactic"	"NA"	"alac11"
210	"AlacatlatzalaMixtec"	"DOG"	"dog"	"īnā"	"īnā"	68	2009	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4673	"AlacatlatzalaMixtec"	"DOG"	"dog"	"īnā̧"	"īnā̧"	68	2009	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
211	"AlacatlatzalaMixtec"	"CAT"	"cat"	"míshtón"	"míshtón"	69	1208	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
9521	"AlacatlatzalaMixtec"	"CAT"	"gato"	"(čito̧"	"čito̧"	69	1208	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9522	"AlacatlatzalaMixtec"	"CAT"	"gato"	"(mí̧štó)"	"mí̧štó"	69	1208	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9523	"AlacatlatzalaMixtec"	"CAT"	"gato"	"čitno̧)"	"čitno̧"	69	1208	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9524	"AlacatlatzalaMixtec"	"CAT"	"gato"	"čitu̧"	"čitu̧"	69	1208	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
212	"AlacatlatzalaMixtec"	"ROOSTER"	"rooster"	"ndūshú chée"	"ndūshú-chée"	70	1511	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
213	"AlacatlatzalaMixtec"	"CHICKEN"	"chicken"	"ndūshú"	"ndūshú"	71	1318	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
5309	"AlacatlatzalaMixtec"		"(turkey) hen"	"tì̧ú̧"	"tì̧ú̧"	71		"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
214	"AlacatlatzalaMixtec"	"PIG"	"pig"	"kīni"	"kīni"	72	1337	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
215	"AlacatlatzalaMixtec"	"HORSE"	"horse"	"kwáyí"	"kwáyí"	73	615	"yes"	"Spanish"	"zylstra1991syntactic"	"NA"	"alac11"
216	"AlacatlatzalaMixtec"	"SHEEP"	"sheep"	"ndī-kāchī"	"ndī-kāchī"	74	1331	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
217	"AlacatlatzalaMixtec"	"HORN (ANATOMY)"	"horn (anatomy)"	"ndiki"	"ndiki"	76	1393	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
9651	"AlacatlatzalaMixtec"	"HORN (ANATOMY)"	"cuerno"	"ⁿdiki"	"ⁿdiki"	76	1393	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9768	"AlacatlatzalaMixtec"		"pluma"	"tò̧mi̧"	"tò̧mi̧"	77		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9888	"AlacatlatzalaMixtec"	"WING"	"ala"	"ⁿdiši"	"ⁿdiši"	78	1257	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
9979	"AlacatlatzalaMixtec"	"TAIL"	"cola"	"si̧ʔma̧"	"si̧ʔma̧"	79	1220	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
218	"AlacatlatzalaMixtec"	"TREE"	"tree"	"yīton"	"yīton"	80	906	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
10100	"AlacatlatzalaMixtec"		"árbol"	"yitnò̧"	"yitnò̧"	80		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
10101	"AlacatlatzalaMixtec"		"árbol"	"yitò̧"	"yitò̧"	80		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
219	"AlacatlatzalaMixtec"	"FLOWER"	"flower"	"yītā"	"yītā"	83	239	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
10323	"AlacatlatzalaMixtec"	"MAGUEYMAGUEY"	"maguey"	"yaƀi"	"yaƀi"	84		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
10324	"AlacatlatzalaMixtec"	"MAGUEYMAGUEY"	"maguey"	"yawi"	"yawi"	84		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
220	"AlacatlatzalaMixtec"	"CORN"	"corn"	"noni"	"noni"	87	506	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
10446	"AlacatlatzalaMixtec"	"CORN"	"maíz"	"no̧ni̧"	"no̧ni̧"	87	506	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
221	"AlacatlatzalaMixtec"		"cornfield"	"yūtū"	"yūtū"	88		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
10566	"AlacatlatzalaMixtec"	"CORN FIELD"	"milpa"	"yutu"	"yutu"	88	449	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
222	"AlacatlatzalaMixtec"	"CORN DOUGH"	"corn dough"	"yūshan"	"yūshan"	91		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
10685	"AlacatlatzalaMixtec"	"CORN DOUGH"	"masa"	"yuša"	"yuša"	91		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
223	"AlacatlatzalaMixtec"	"TORTILLATORTILLA"	"tortilla"	"sita"	"sita"	92		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4732	"AlacatlatzalaMixtec"	"TORTILLATORTILLA"	"tortilla"	"sìtà"	"sìtà"	92		"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
10807	"AlacatlatzalaMixtec"	"TORTILLATORTILLA"	"tortilla"	"sìtà"	"sìtà"	92		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
10930	"AlacatlatzalaMixtec"	"CORN STALK"	"rastrojo"	"ña̧ma̧"	"ña̧ma̧"	93		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
10931	"AlacatlatzalaMixtec"	"CORN STALK"	"rastrojo"	"ỹa̧ma̧"	"ỹa̧ma̧"	93		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
11109	"AlacatlatzalaMixtec"		"espiga"	"yoko"	"yoko"	95		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
224	"AlacatlatzalaMixtec"	"BEAN"	"bean"	"ndūchu"	"ndūchu"	96	832	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4746	"AlacatlatzalaMixtec"		"beans"	"ⁿdūčù"	"ⁿdūčù"	96		"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
11201	"AlacatlatzalaMixtec"		"frijol(es)"	"đučù"	"đučù"	96		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
11317	"AlacatlatzalaMixtec"		"ejote"	"ⁿdiči"	"ⁿdiči"	97		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
225	"AlacatlatzalaMixtec"	"CHILI PEPPER"	"chili pepper"	"yāha"	"yāha"	98	919	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
226	"AlacatlatzalaMixtec"	"SALT"	"salt"	"ñii"	"ñii"	99	1274	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
11406	"AlacatlatzalaMixtec"	"SALT"	"sal"	"yi̧i̧"	"yi̧i̧"	99	1274	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
227	"AlacatlatzalaMixtec"		"squash"	"yīkin"	"yīkin"	100		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
11529	"AlacatlatzalaMixtec"	"PUMPKIN"	"calabaza"	"yikì"	"yikì"	100	864	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
11642	"AlacatlatzalaMixtec"	"SUGAR CANE"	"caña"	"ⁿdoo"	"ⁿdoo"	102	146	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
228	"AlacatlatzalaMixtec"	"HONEY"	"honey"	"ñoño"	"ñoño"	103	942	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
11758	"AlacatlatzalaMixtec"	"HONEY"	"miel"	"ñò̧ñù̧"	"ñò̧ñù̧"	103	942	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
229	"AlacatlatzalaMixtec"		"grease"	"sahān"	"sahān"	104		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
230	"AlacatlatzalaMixtec"	"EGG"	"egg"	"ndivi"	"ndivi"	105	744	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
11884	"AlacatlatzalaMixtec"		"blanquillo, huevo"	"ⁿdìƀì"	"ⁿdìƀì"	105		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
231	"AlacatlatzalaMixtec"	"TOMATO"	"tomato"	"nāñā"	"nāñā"	106	986	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
232	"AlacatlatzalaMixtec"	"TOMATO"	"tomato"	"ti-nānā"	"ti-nānā"	106	986	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
12004	"AlacatlatzalaMixtec"	"TOMATO"	"jitomate"	"ti-na̧na̧"	"ti-na̧na̧"	106	986	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
233	"AlacatlatzalaMixtec"	"AVOCADO"	"avocado"	"tichí"	"tichí"	108	3725	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
234	"AlacatlatzalaMixtec"	"PRICKLY PEAR CACTUS"	"prickly pear cactus"	"ton-vihndá"	"ton-vihndá"	110		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
235	"AlacatlatzalaMixtec"	"MEAT"	"meat"	"kuñō"	"kuñō"	114	2615	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4774	"AlacatlatzalaMixtec"	"MEAT"	"meat"	"kùñō̧"	"kùñō̧"	114	2615	"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
12263	"AlacatlatzalaMixtec"	"MEAT"	"carne"	"kò̧ño̧"	"kò̧ño̧"	114	2615	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
12264	"AlacatlatzalaMixtec"	"MEAT"	"carne"	"kò̧ñu"	"kò̧ñu"	114	2615	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
12265	"AlacatlatzalaMixtec"	"MEAT"	"carne"	"kù̧ño̧"	"kù̧ño̧"	114	2615	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
12266	"AlacatlatzalaMixtec"	"MEAT"	"carne"	"kù̧ñu̧"	"kù̧ñu̧"	114	2615	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
4782	"AlacatlatzalaMixtec"	"GRIDDLE"	"comal"	"šìyò"	"šìyò"	115		"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
12390	"AlacatlatzalaMixtec"	"GRIDDLE"	"comal"	"šìyò"	"šìyò"	115		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
236	"AlacatlatzalaMixtec"		"pot"	"kisī"	"kisī"	116		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
4793	"AlacatlatzalaMixtec"		"clay pot"	"kìsī"	"kìsī"	116		"NA"	"NA"	"durr1987preliminary"	"NA"	"alac11"
12512	"AlacatlatzalaMixtec"	"COOKING POT"	"olla"	"kìsi"	"kìsi"	116	3653	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
237	"AlacatlatzalaMixtec"	"FIRE"	"fire"	"n̄ōho"	"n̄ōho"	118	221	"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
12710	"AlacatlatzalaMixtec"		"lumbre"	"ño̧ʔò̧"	"ño̧ʔò̧"	118		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
12711	"AlacatlatzalaMixtec"		"lumbre"	"ỹo̧ʔo̧"	"ỹo̧ʔo̧"	118		"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
238	"AlacatlatzalaMixtec"		"smoke"	"ñihma"	"ñihma"	121		"NA"	"NA"	"zylstra1991syntactic"	"NA"	"alac11"
12828	"AlacatlatzalaMixtec"	"SMOKE (EXHAUST)"	"humo"	"ñì̧ʔmà̧"	"ñì̧ʔmà̧"	121	778	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
12829	"AlacatlatzalaMixtec"	"SMOKE (EXHAUST)"	"humo"	"yì̧ʔmà̧"	"yì̧ʔmà̧"	121	778	"NA"	"NA"	"josserand1983mixtec"	"NA"	"alac11"
