ID	DOCULECT	CONCEPT	SPANISH_GLOSS	VALUE	FORM	IDlist	CONCEPTICON_ID	LOAN	LOAN_SOURCE	SOURCE	FLOATTONE	VARIETY_CODE
15083	SanMateoSindihuiMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		sind11
15085	SanBartoloSoyaltepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		soya11
15086	SanJuanTamazolaMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tama11
15088	SantaMariaTataltepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tata11
15095	SanPedroTidaaMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tida11
15096	SantiagoTilantongoMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tila11
15097	SanAgustinTlacotepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tlac11
15098	SanMiguelTlacotepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tlac12
15099	SantaCatarinaTlaltempanMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tlal11
15100	SantiagoTlazoyaltepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tlaz11
15100	SantiagoTlazoyaltepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		tlaz11
15104	SanJeronimoXayacatlanMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		xaya11
15106	SantaMariaYolotepecMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		yolo11
15108	SantiagoYosonduaMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		yoso11
15109	SanBartolomeYucuaneMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		yucu11
15111	YucunutiBenitoJuarezMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		yucu13
15113	SanPedroYucunamaMixtec	MOUNTAIN OR HILL	cerro	žuku	žuku	141	2118			josserand1983mixtec		yucu14
11951	SantaCatarinaEstetlaMixtec	FURROW	surco	žuku̧	žuku̧	94	1794			josserand1983mixtec		este11
11992	SanPedroTidaaMixtec	FURROW	surco	žuku̧	žuku̧	94	1794			josserand1983mixtec		tida11
11997	SantiagoTlazoyaltepecMixtec	FURROW	surco	žuku̧	žuku̧	94	1794			josserand1983mixtec		tlaz11
11997	SantiagoTlazoyaltepecMixtec	FURROW	surco	žuku̧	žuku̧	94	1794			josserand1983mixtec		tlaz11
12002	SantiagoYosonduaMixtec	FURROW	surco	žuku̧	žuku̧	94	1794			josserand1983mixtec		yoso11
12003	SanBartolomeYucuaneMixtec	FURROW	surco	žuku̧	žuku̧	94	1794			josserand1983mixtec		yucu11
11932	SanEstebanAtatlahucaMixtec	FURROW	surco	žukū̧	žukū̧	94	1794			josserand1983mixtec		atat11
2439	SantaMariaPenolesMixtec	HERBACEOUS PLANT	herb, bush	žúkú	žúkú	81				durr1987preliminary		peno11
2439	SantaMariaPenolesMixtec	HERBACEOUS PLANT	herb, bush	žúkú	žúkú	81				durr1987preliminary		peno11
2440	SanPedroMolinosMixtec	HERBACEOUS PLANT	herb, bush	žùkù	žùkù	81				durr1987preliminary		moli11
2441	SantoTomasOcotepecMixtec	HERBACEOUS PLANT	herb, bush	žùkù	žùkù	81				durr1987preliminary		ocot11
2618	SantaMariaPenolesMixtec	MOUNTAIN OR HILL	mountain	žùkù	žùkù	141	2118			durr1987preliminary		peno11
2618	SantaMariaPenolesMixtec	MOUNTAIN OR HILL	mountain	žùkù	žùkù	141	2118			durr1987preliminary		peno11
11193	SantiagoNuyooMixtec	HERBACEOUS PLANT	hierba	žùkù	žùkù	81				josserand1983mixtec		nuyo11
11201	SantosReyesTepejilloMixtec	HERBACEOUS PLANT	hierba	žùkù	žùkù	81				josserand1983mixtec		reye11
11230	YucunutiBenitoJuarezMixtec	HERBACEOUS PLANT	hierba	žùkù	žùkù	81				josserand1983mixtec		yucu13
15073	SantaMariaPenolesMixtec	MOUNTAIN OR HILL	cerro	žùkù	žùkù	141	2118			josserand1983mixtec		peno11
15073	SantaMariaPenolesMixtec	MOUNTAIN OR HILL	cerro	žùkù	žùkù	141	2118			josserand1983mixtec		peno11
15037	SanFranciscolasFloresMixtec	MOUNTAIN OR HILL	cerro	žüku	žüku	141	2118			josserand1983mixtec		flor11
11138	SanMiguelAhuehuetitlanMixtec	HERBACEOUS PLANT	hierba	žükü	žükü	81				josserand1983mixtec		ahue11
11148	SantiagoCacaloxtepecMixtec	HERBACEOUS PLANT	hierba	žükü	žükü	81				josserand1983mixtec		caca11
11219	SanMiguelTlacotepecMixtec	HERBACEOUS PLANT	hierba	žükü	žükü	81				josserand1983mixtec		tlac12
15011	SantiagoCacaloxtepecMixtec	MOUNTAIN OR HILL	cerro	žükü	žükü	141	2118			josserand1983mixtec		caca11
15079	SanJeronimoProgresoMixtec	MOUNTAIN OR HILL	cerro	žükü	žükü	141	2118			josserand1983mixtec		prog12
15115	YucuquimiOcampoMixtec	MOUNTAIN OR HILL	cerro	žükü	žükü	141	2118			josserand1983mixtec		yucu16
2624	SanJeronimoProgresoMixtec	MOUNTAIN OR HILL	mountain	žǘkǜ	žǘkǜ	141	2118			durr1987preliminary		prog12
2447	SanJeronimoProgresoMixtec	WEED	weeds	žǜkǜ	žǜkǜ	81	3288			durr1987preliminary		prog12
15087	SantiagoTamazolaMixtec	MOUNTAIN OR HILL	cerro	žǖkǚ	žǖkǚ	141	2118			josserand1983mixtec		tama12
15114	SantaMariaYucunicocoMixtec	MOUNTAIN OR HILL	cerro	žūkú	žūkú	141	2118			josserand1983mixtec		yucu15
2442	SanEstebanAtatlahucaMixtec	HERBACEOUS PLANT	herb, bush	žūkù	žūkù	81				durr1987preliminary		atat11
2443	SanMiguelElGrandeMixtec	HERBACEOUS PLANT	herb, bush	žūkù	žūkù	81				durr1987preliminary		gran11
11194	SantoTomasOcotepecMixtec	HERBACEOUS PLANT	hierba	žūkù	žūkù	81				josserand1983mixtec		ocot11
2620	SantoTomasOcotepecMixtec	MOUNTAIN OR HILL	mountain	žūkū	žūkū	141	2118			durr1987preliminary		ocot11
2621	SanEstebanAtatlahucaMixtec	MOUNTAIN OR HILL	mountain	žūkū	žūkū	141	2118			durr1987preliminary		atat11
15056	SanJuanMixtepecMixtec	MOUNTAIN OR HILL	cerro	žūkū	žūkū	141	2118			josserand1983mixtec		mixt11
15071	SantoTomasOcotepecMixtec	MOUNTAIN OR HILL	cerro	žūkū	žūkū	141	2118			josserand1983mixtec		ocot11
15110	SantaMariaYucuhitiMixtec	MOUNTAIN OR HILL	cerro	žūkū	žūkū	141	2118			josserand1983mixtec		yucu12
2619	SanPedroMolinosMixtec	MOUNTAIN OR HILL	mountain	žūkū	žūkū-	141	2118			durr1987preliminary		moli11
2622	SanMiguelElGrandeMixtec	MOUNTAIN OR HILL	mountain	žūkū	žūkū-	141	2118			durr1987preliminary		gran11
15594	SantaAnaCuauhtemocMixtec	BEESWAX	cera	žu̧mȩ	žu̧mȩ	148	1931			josserand1983mixtec		cuau11
11060	SanAntonioHuitepecMixtec	TREE	árbol	žuN(n)u̧	žuNnu̧	80	906			josserand1983mixtec		huit11
11089	SanAndresNuxinoMixtec	TREE	árbol	žuNnu̧	žuNnu̧	80	906			josserand1983mixtec		nuxi11
11106	SanJuanTamazolaMixtec	TREE	árbol	žuNnu̧	žuNnu̧	80	906			josserand1983mixtec		tama11
11127	SantiagoYosonduaMixtec	TREE	árbol	žuNnu̧	žuNnu̧	80	906			josserand1983mixtec		yoso11
11018	SantaCatarinaAdequezMixtec	TREE	árbol	žu̧Nnu̧	žu̧Nnu̧	80	906			josserand1983mixtec		adeq11
11702	SantiagoYosonduaMixtec	CORN DOUGH	masa	žunña̧	žunña̧	91				josserand1983mixtec		yoso11
11103	SanMateoSindihuiMixtec	TREE	árbol	žu̧no̧	žu̧no̧	80	906			josserand1983mixtec		sind11
11034	ChalcatongoHidalgoMixtec	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906			josserand1983mixtec		chal11
11057	SanMiguelElGrandeMixtec	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906			josserand1983mixtec		gran11
11067	SanFranciscoJaltepetongoMixtec	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906			josserand1983mixtec		jate11
11094	SanMiguelPiedrasMixtec	TREE	árbol	žu̧nu̧	žu̧nu̧	80	906			josserand1983mixtec		pied11
14431	SanPedroChayucoMixtec	NET	red	žu̧nu̧	žu̧nu̧	131	2963			josserand1983mixtec		chay12
14441	SantaAnaCuauhtemocMixtec	NET	red	žu̧nu̧	žu̧nu̧	131	2963			josserand1983mixtec		cuau11
2431	SanEstebanAtatlahucaMixtec	TREE	tree	žūNū	žūNū	80	906			durr1987preliminary		atat11
14521	SantaMariaYucunicocoMixtec	NET	red	žū̧nú̧	žū̧nú̧	131	2963			josserand1983mixtec		yucu15
14492	SantosReyesTepejilloMixtec	NET	red	žū̧nù̧	žū̧nù̧	131	2963			josserand1983mixtec		reye11
2432	SanMiguelElGrandeMixtec	TREE	tree	žūnū	žūnū-	80	906			durr1987preliminary		gran11
14489	SanMiguelProgresoMixtec	NET	red	žu̧ñu̧	žu̧ñu̧	131	2963			josserand1983mixtec		prog11
11599	SantaMariaApazcoMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		apas11
11600	SantiagoApoalaMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		apoa11
11602	SanAgustinAtenangoMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		aten11
11612	SanMiguelChicahuaMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		chic11
11635	IxpantepecNievesMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		ixpa11
11638	SanMiguelIxtapamMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		ixta13
11644	SantiagoJuxtlahuacaMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		juxt11
11655	SanAntonioNduayacoMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		ndua11
11656	SanJorgeNuchitaMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		nuch11
11672	SanJeronimoProgresoMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		prog12
11705	YucunutiBenitoJuarezMixtec	CORN DOUGH	masa	žusa	žusa	91				josserand1983mixtec		yucu13
14834	SanFranciscoJaltepetongoMixtec	RIVER	río	žusa	žusa	139	666			josserand1983mixtec		jate11
11618	SanPedroCoxcaltepecCantarosMixtec	CORN DOUGH	masa	žusa̧	žusa̧	91				josserand1983mixtec		coxc11
11647	ElRosarioMicaltepecMixtec	CORN DOUGH	masa	žusa̧	žusa̧	91				josserand1983mixtec		mica11
11650	SanSebastianMonteMixtec	CORN DOUGH	masa	žusa̧	žusa̧	91				josserand1983mixtec		mont12
11679	SanBartoloSoyaltepecMixtec	CORN DOUGH	masa	žusa̧	žusa̧	91				josserand1983mixtec		soya11
11689	SanPedroTidaaMixtec	CORN DOUGH	masa	žusa̧	žusa̧	91				josserand1983mixtec		tida11
11698	SanJeronimoXayacatlanMixtec	CORN DOUGH	masa	žusa̧	žusa̧	91				josserand1983mixtec		xaya11
11595	SanMiguelAhuehuetitlanMixtec	CORN DOUGH	masa	žuša	žuša	91				josserand1983mixtec		ahue11
11675	SantosReyesTepejilloMixtec	CORN DOUGH	masa	žuša	žuša	91				josserand1983mixtec		reye11
11681	SantiagoTamazolaMixtec	CORN DOUGH	masa	žuša	žuša	91				josserand1983mixtec		tama12
11608	ChalcatongoHidalgoMixtec	CORN DOUGH	masa	žuša̧	žuša̧	91				josserand1983mixtec		chal11
11640	SanFranciscoJaltepetongoMixtec	CORN DOUGH	masa	žuša̧	žuša̧	91				josserand1983mixtec		jate11
11662	SanAndresNuxinoMixtec	CORN DOUGH	masa	žuša̧	žuša̧	91				josserand1983mixtec		nuxi11
11700	SantaMariaYolotepecMixtec	CORN DOUGH	masa	žuša̧	žuša̧	91				josserand1983mixtec		yolo11
11690	SantiagoTilantongoMixtec	CORN DOUGH	masa	žuṣa	žuṣa	91				josserand1983mixtec		tila11
11666	SantaMariaPenolesMixtec	CORN DOUGH	masa	žùšà̧	žùšà̧	91				josserand1983mixtec		peno11
11666	SantaMariaPenolesMixtec	CORN DOUGH	masa	žùšà̧	žùšà̧	91				josserand1983mixtec		peno11
11606	SantiagoCacaloxtepecMixtec	CORN DOUGH	masa	žüsa	žüsa	91				josserand1983mixtec		caca11
11637	SantiagoIxtaltepecMixtec	CORN DOUGH	masa	ž̩usa	ž̩usa	91				josserand1983mixtec		ixta12
11682	SantaMariaTataltepecMixtec	CORN DOUGH	masa	žusȩ	žusȩ	91				josserand1983mixtec		tata11
11694	SantiagoTlazoyaltepecMixtec	CORN DOUGH	masa	žusȩ	žusȩ	91				josserand1983mixtec		tlaz11
11694	SantiagoTlazoyaltepecMixtec	CORN DOUGH	masa	žusȩ	žusȩ	91				josserand1983mixtec		tlaz11
11709	SanJuanYutaMixtec	CORN DOUGH	masa	žuše	žuše	91				josserand1983mixtec		yuta12
11661	SantoDomingoNuxaaMixtec	CORN DOUGH	masa	žušȩ	žušȩ	91				josserand1983mixtec		nuxa11
11680	SanJuanTamazolaMixtec	CORN DOUGH	masa	žuṣ̌e	žuṣ̌e	91				josserand1983mixtec		tama11
11692	SanMiguelTlacotepecMixtec	CORN DOUGH	masa	žusʸa	žusʸa	91				josserand1983mixtec		tlac12
11610	SanPedroChayucoMixtec	CORN DOUGH	masa	žušʸà	žušʸà	91				josserand1983mixtec		chay12
11683	SanSebastianTecomaxtlahuacaMixtec	CORN DOUGH	masa	žúsʸà	žúsʸà	91				josserand1983mixtec		teco11
14788	SanMiguelAhuehuetitlanMixtec	RIVER	río	žuta	žuta	139	666			josserand1983mixtec		ahue11
14849	SanLuisMoreliaMixtec	RIVER	río	žuta	žuta	139	666			josserand1983mixtec		more11
14868	SanJeronimoProgresoMixtec	RIVER	río	žuta	žuta	139	666			josserand1983mixtec		prog12
14876	SantiagoTamazolaMixtec	RIVER	río	žuta	žuta	139	666			josserand1983mixtec		tama12
14901	YucunutiBenitoJuarezMixtec	RIVER	río	žuta	žuta	139	666			josserand1983mixtec		yucu13
14903	YucuquimiOcampoMixtec	RIVER	río	žuta	žuta	139	666			josserand1983mixtec		yucu16
2616	SanJeronimoProgresoMixtec	RIVER	river	žǜtā	žǜtā	139	666			durr1987preliminary		prog12
14784	SanMiguelAchiutlaMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		achi11
14799	SantiagoCacaloxtepecMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		caca11
14822	SantaCatarinaEstetlaMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		este11
14832	SanMiguelIxtapamMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		ixta13
14844	SanPedroMolinosMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		moli11
14854	SantiagoNundicheMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		nund12
14855	SantoDomingoNundoMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		nund13
14857	SantoDomingoNuxaaMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		nuxa11
14858	SanAndresNuxinoMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		nuxi11
14860	SantoTomasOcotepecMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		ocot11
14861	SanMateoPenascoMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		pena12
14862	SantaMariaPenolesMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		peno11
14862	SantaMariaPenolesMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		peno11
14863	SanMiguelPiedrasMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		pied11
14866	SanMiguelProgresoMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		prog11
14872	SanMateoSindihuiMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		sind11
14873	SanJoseSinicahuaMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		sini11
14875	SanJuanTamazolaMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tama11
14877	SantaMariaTataltepecMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tata11
14884	SanPedroTidaaMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tida11
14885	SantiagoTilantongoMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tila11
14886	SanAgustinTlacotepecMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tlac11
14889	SantiagoTlazoyaltepecMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tlaz11
14889	SantiagoTlazoyaltepecMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		tlaz11
14893	SanJeronimoXayacatlanMixtec	RIVER	río	žute	žute	139	666			josserand1983mixtec		xaya11
2608	SantaMariaPenolesMixtec	RIVER	river	žútè	žútè	139	666			durr1987preliminary		peno11
2608	SantaMariaPenolesMixtec	RIVER	river	žútè	žútè	139	666			durr1987preliminary		peno11
2609	SanPedroMolinosMixtec	RIVER	river	žùtē	žùtē	139	666			durr1987preliminary		moli11
2610	SantoTomasOcotepecMixtec	RIVER	river	žùtē	žùtē	139	666			durr1987preliminary		ocot11
2611	SanEstebanAtatlahucaMixtec	RIVER	river	žùtē	žùtē	139	666			durr1987preliminary		atat11
14859	SantiagoNuyooMixtec	RIVER	río	žùtē	žùtē	139	666			josserand1983mixtec		nuyo11
14900	SantaMariaYucuhitiMixtec	RIVER	río	žùtē	žùtē	139	666			josserand1983mixtec		yucu12
14898	SanBartolomeYucuaneMixtec	RIVER	río	ẓ̌ute	ẓ̌ute	139	666			josserand1983mixtec		yucu11
11017	SanMiguelAchiutlaMixtec	TREE	árbol	žutNu̧	žutNu̧	80	906			josserand1983mixtec		achi11
11051	SanJuanDiuxiMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		diux11
11055	SantaCatarinaEstetlaMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		este11
11077	SanPedroMolinosMixtec	TREE	árbol	žutNu̧	žutNu̧	80	906			josserand1983mixtec		moli11
11085	SantiagoNundicheMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		nund12
11092	SanMateoPenascoMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		pena12
11093	SantaMariaPenolesMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		peno11
11093	SantaMariaPenolesMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		peno11
11104	SanJoseSinicahuaMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		sini11
11105	SanBartoloSoyaltepecMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		soya11
11115	SanPedroTidaaMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tida11
11116	SantiagoTilantongoMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tila11
11117	SanAgustinTlacotepecMixtec	TREE	árbol	žutNu̧	žutNu̧	80	906			josserand1983mixtec		tlac11
11119	SantiagoTlazoyaltepecMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tlaz11
11119	SantiagoTlazoyaltepecMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		tlaz11
11123	SanJeronimoXayacatlanMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		xaya11
11125	SantaMariaYolotepecMixtec	TREE	árbol	žutNu̧	žutNu̧	80	906			josserand1983mixtec		yolo11
11128	SanBartolomeYucuaneMixtec	TREE	árbol	žutnu̧	žutnu̧	80	906			josserand1983mixtec		yucu11
15084	SanJoseSinicahuaMixtec	MOUNTAIN OR HILL	cerro	žutnu̧	žutnu̧	141	2118			josserand1983mixtec		sini11
3949	SanAgustinChayucoMixtec	FATHER	padre	zutu	zutu	3	1217			pensinger1974diccionario		chay11
3959	SanAgustinChayucoMixtec	PRIEST	sacerdote	zutu	zutu	16	852			pensinger1974diccionario		chay11
11025	SantaMariaApazcoMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		apas11
11026	SantiagoApoalaMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		apoa11
11036	SanPedroChayucoMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		chay12
11038	SanMiguelChicahuaMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		chic11
11071	SantiagoJuxtlahuacaMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		juxt11
11075	ElRosarioMicaltepecMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		mica11
11083	SanAntonioNduayacoMixtec	TREE	árbol	žutu	žutu	80	906			josserand1983mixtec		ndua11
11024	SanMiguelAmatitlanMixtec	TREE	árbol	žutu̧	žutu̧	80	906			josserand1983mixtec		amat11
11065	SanMiguelIxtapamMixtec	TREE	árbol	žutu̧	žutu̧	80	906			josserand1983mixtec		ixta13
11086	SantoDomingoNundoMixtec	TREE	árbol	žutu̧	žutu̧	80	906			josserand1983mixtec		nund13
2428	SantaMariaPenolesMixtec	TREE	tree	žùtù̧	žùtù̧	80	906			durr1987preliminary		peno11
2428	SantaMariaPenolesMixtec	TREE	tree	žùtù̧	žùtù̧	80	906			durr1987preliminary		peno11
11048	SantaAnaCuauhtemocMixtec	TREE	árbol	žu̧tu̧	žu̧tu̧	80	906			josserand1983mixtec		cuau11
11090	SantiagoNuyooMixtec	TREE	árbol	žūtū̧	žūtū̧	80	906			josserand1983mixtec		nuyo11
11064	SantiagoIxtaltepecMixtec	TREE	árbol	ž̩utu	ž̩utu	80	906			josserand1983mixtec		ixta12
2429	SanPedroMolinosMixtec	TREE	tree	žūtū̧	žūtū̧-	80	906			durr1987preliminary		moli11
14795	SanAgustinAtenangoMixtec	RIVER	río	žutʸa	žutʸa	139	666			josserand1983mixtec		aten11
14803	SanPedroChayucoMixtec	RIVER	río	žutʸa	žutʸa	139	666			josserand1983mixtec		chay12
14829	IxpantepecNievesMixtec	RIVER	río	žutʸa	žutʸa	139	666			josserand1983mixtec		ixpa11
14838	SantiagoJuxtlahuacaMixtec	RIVER	río	žutʸa	žutʸa	139	666			josserand1983mixtec		juxt11
14852	SanJorgeNuchitaMixtec	RIVER	río	žutʸa	žutʸa	139	666			josserand1983mixtec		nuch11
14895	SantaMariaYolotepecMixtec	RIVER	río	žutʸa	žutʸa	139	666			josserand1983mixtec		yolo11
11088	SantoDomingoNuxaaMixtec	TREE	árbol	žutʸu̧	žutʸu̧	80	906			josserand1983mixtec		nuxa11
8962	SantaCatarinaAdequezMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		adeq11
8967	SantaMariaApazcoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		apas11
8969	SantiagoApoalaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		apoa11
8977	ChalcatongoHidalgoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		chal11
8982	SanMiguelChicahuaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		chic11
8988	SanPedroCoxcaltepecCantarosMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		coxc11
8995	SanJuanDiuxiMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		diux11
8999	SantaCatarinaEstetlaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		este11
9001	SanMiguelElGrandeMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		gran11
9004	SanAntonioHuitepecMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		huit11
9011	SanFranciscoJaltepetongoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		jate11
9023	SanPedroMolinosMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		moli11
9026	SanAgustinMonteLobosMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		mont14
9027	SanAntonioNduayacoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		ndua11
9030	SantiagoNundicheMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		nund12
9031	SantoDomingoNundoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		nund13
9033	SantoDomingoNuxaaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		nuxa11
9034	SanAndresNuxinoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		nuxi11
9037	SanMateoPenascoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		pena12
9039	SanMiguelPiedrasMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		pied11
9049	SanMateoSindihuiMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		sind11
9050	SanJoseSinicahuaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		sini11
9052	SanJuanTamazolaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tama11
9054	SantaMariaTataltepecMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tata11
9061	SanPedroTidaaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tida11
9062	SantiagoTilantongoMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tila11
9063	SanAgustinTlacotepecMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tlac11
9066	SantiagoTlazoyaltepecMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tlaz11
9066	SantiagoTlazoyaltepecMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		tlaz11
9072	SantaMariaYolotepecMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		yolo11
9074	SantiagoYosonduaMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		yoso11
9075	SanBartolomeYucuaneMixtec	MAT	petate	žuu	žuu	47	195			josserand1983mixtec		yucu11
