ID	PARAMETER_ID	CONCEPT	DOCULECT	VALUE	FORM	TOKENS	COGIDS	GLOTTOLOG	CONCEPTICON	LATITUDE	LONGITUDE	COGNACY	LANGID	IPA	DUPLICATES
158	1_animal	ANIMAL	VillaTututepecMelchorOcampoMixtec	kɨtɨ	kɨtɨ	k ɨ t ɨ	11	tutu1243	619	16.12968	-97.60452		147	kɨtɨ	0
159	1_animal	ANIMAL	SanJeronimoXayacatlanMixtec	kisi	kisi	k i s i	11	south3001	619	18.22159	-97.91563		52	kisi	1
160	1_animal	ANIMAL	XayacatlanBravoMixtec	kīsì	kīsì	k i ³ s i ¹	11	south3001	619	18.2353	-97.97435		148	ki³si¹	0
161	1_animal	ANIMAL	SantaMariaYolotepecMixtec	kɨtɨ	kɨtɨ	k ɨ t ɨ	11	taca1257	619	16.9648	-97.4537		118	kɨtɨ	0
162	1_animal	ANIMAL	YoloxochitlMixtec	kiti	kiti	k i t i	11	yolo1241	619	16.8059	-98.6293		150	kiti	1
163	1_animal	ANIMAL	SantiagoYosonduaMixtec_B	kɨtɨ	kɨtɨ	k ɨ t ɨ	11	yoso1239	619	16.9042	-97.5018		137	kɨtɨ	1
164	1_animal	ANIMAL	SanBartolomeYucuaneMixtec	kiti	kiti	k i t i	11	yucu1250	619	17.2832	-97.4285		41	kiti	0
165	1_animal	ANIMAL	SantaMariaYucuhitiMixtec	tìì	tìì	t i ¹ i ¹	15	yucu1249	619	17.03036	-97.78237		119	ti¹i¹	0
166	1_animal	ANIMAL	SantaMariaYucuhitiMixtec	kītɨ̄	kītɨ̄	k i ³ t ɨ ³	11	yucu1249	619	17.03036	-97.78237		119	ki³tɨ³	0
167	1_animal	ANIMAL	YucunutiBenitoJuarezMixtec	kiti	kiti	k i t i	11	yucu1251	619	17.63409	-97.89151		152	kiti	0
168	1_animal	ANIMAL	SantaMariaYucunicocoMixtec	kītí	kītí	k i ³ t i ⁵	11		619	17.2372	-97.91806		120	ki³ti⁵	0
169	1_animal	ANIMAL	YucuquimiOcampoMixtec	kiti	kiti	k i t i	11		619	17.57853	-97.89014		153	kiti	1
170	1_animal	ANIMAL	YutanduchiGuerreroMixtec	kɨtɨ	kɨtɨ	k ɨ t ɨ	11	yuta1240	619	17.0311	-97.2293		154	kɨtɨ	0
171	1_animal	ANIMAL	SanJuanYutaMixtec	kɨtɨ	kɨtɨ	k ɨ t ɨ	11		619	17.02228	-97.17054		66	kɨtɨ	0
172	1_animal	ANIMAL	SantaMariaZacatepecMixtec	kitiʔ	kitiʔ	k i t i ʔ	11	sant1436	619	16.7003	-97.9484		121	kitiʔ	1
173	1_animal	ANIMAL	ZapotitlanPalmasMixtec	kiȼi	kiȼi	k i ts i	11		619	17.88959	-97.82406		155	kitsi	0
174	1_animal	ANIMAL	SanMartinDuraznosMixtec_A	kitxì	kitxì	k i ³ tɕ i ¹	11	juxt1235	619	17.30502	-98.10188		70	ki³tɕi¹	0
175	1_animal	ANIMAL	SantoDomingoHuendioMixtec	kítì	kítì	k i ⁵ t i ¹	11	sant1440	619	17.25296	-97.5054		138	ki⁵ti¹	0
176	1_animal	ANIMAL	SanPedroYosonamaMixtec	kiti	kiti	k i t i	11	yoso1238	619	17.4272	-97.77267		93	kiti	0
177	1_animal	ANIMAL	YucunanyMixtec	kitǐ	kitǐ	k i ³ t i ¹⁵	11	mixt1425	619	17.300827	-97.893888		151	ki³ti¹⁵	0
178	1_animal	ANIMAL	SanAndresYutatioMixtec	kíti̠	kíti̠	k i ⁵ t i ¹	11		619	17.60626	-97.89428		37	ki⁵ti¹	0
179	1_animal	ANIMAL	SanAndresChicahuaxtlaTriqui_B	ʃu³ku³	ʃu³ku³	ʃ u ³ k u ³	13	chic1273	619	17.15612	-97.84007		35	ʃu³ku³	0
180	1_animal	ANIMAL	ChalcatongoHidalgoMixtec_A	kɨtɨ	kɨtɨ	k ɨ ³ t ɨ ³	11	sanm1296	619	17.03226	-97.57074		9	kɨ³tɨ³	0
181	1_animal	ANIMAL	Proto-Mixtec	kɨ́tɨ́ʔ	kɨ́tɨ́ʔ	k ɨ ⁵ t ɨ ⁵ ʔ	11	mixt1427	619				28	kɨ⁵tɨ⁵ʔ	1
182	1_animal	ANIMAL	SanMartinItunyosoTriqui	chu³ku³	chu³ku³	tʃ u ³ k u ³	13	sanm1298	619	17.22887	-97.88125		73	tʃu³ku³	0
183	152_ant	ANT	AbasoloValleMixtec	choko	choko	tʃ + o ³ k o ¹	190 189	mixt1425	587	17.78287	-95.54381		1	tʃo³ko¹	0
184	152_ant	ANT	YoloxochitlMixtec	tio¹ko⁴	tio¹ko⁴	tʲ + o ¹ k o ⁵	190 189	yolo1241	587	16.8059	-98.6293		150	tʲo¹ko⁵	0
185	152_ant	ANT	SantiagoJamiltepecMixtec_A	tɨ̄-yoko	tɨ̄-yoko	t ɨ ³ + j o ¹ k o ¹	190 189	jami1235	587	16.2279	-97.8417		127	tɨ³+jo¹ko¹	0
186	152_ant	ANT	AyutlalosLibresMixtec_A	si-ndōkoh	si-ndōkoh	s i ¹ + ⁿd + o ³ k o ¹ ʔ	190 8 189	ayut1236	587	16.8833	-98.9916		6	si¹+ⁿdo³ko¹ʔ	0
187	152_ant	ANT	SanJuanCoatzospamMixtec_A	tsóko	tsóko	ts + o ⁵ k o	190 189	coat1241	587	18.04875	-96.76363		55	tso⁵ko	0
188	152_ant	ANT	SanJuanCopalaTriqui	shkw-aa³	shkw-aa³	ʃ kːʷ a ³	190	copa1237	587	17.187222	-97.962778		59	ʃkːʷ+a³	0
189	152_ant	ANT	SanAndresChicahuaxtla1890Triqui	Chukua	chukua	ʃ u kʷ a	190	chic1273	587	17.15612	-97.84007		33	ʃukʷa	0
190	152_ant	ANT	SanAndresChicahuaxtla1890Triqui	Yukuaha	yukuaha	j u kʷ a + ʔ a	190 10	chic1273	587	17.15612	-97.84007		33	jukʷaʔa	0
191	152_ant	ANT	SanPedroySanPabloTeposcolula1600Mixtec	tiyoco	tiyoco	t i + j o k o	190 189		587	17.51167	-97.48883		94	tijoko	0
192	152_ant	ANT	SanPedroySanPabloTeposcolula1600Mixtec	tidzuhu	tidzuhu	t i + ð u ʔ u	190 198		587	17.51167	-97.48883		94	tiðuʔu	0
193	152_ant	ANT	TlahuapaMixtec	tyòkó	tyòkó	tʲ + o ¹ k o ⁵	190 189	alco1235	587	17.37553	-98.33826		145	tjo¹ko⁵	0
194	152_ant	ANT	PiedraAzulMixtec	tsiòkó	tsiòkó	tsʲ + o ¹ k o ⁵	190 189		587	17.380833	-98.185833		26	tsʲo¹ko⁵	0
195	152_ant	ANT	SanMarcoslaFlorMixtec	tsiòkó	tsiòkó	tsʲ + o ¹ k o ⁵	190 189	sanm1291	587	17.418889	-98.268611		69	tsʲo¹ko⁵	0
196	152_ant	ANT	SanSebastianMonteMixtec_A	tìkù kuaá	tìkù	t + i ¹ k u ¹	190 189	sila1250	587	17.6793	-98.02259		97	ti¹ku¹	0
197	152_ant	ANT	LaBateaMixtec	chokǒ	chokǒ	tʃ + o ³ k o ¹⁵	190 189	mixt1425	587	17.35948	-97.83233		22	tʃo³ko¹⁵	0
198	152_ant	ANT	SanAgustinChayucoMixtec	tyìyòcò	tyì-yòcò	tʲ i ¹ + j o ¹ k o ¹	190 189	chay1249	587	16.42	-97.83		30	tʲi¹+jo¹ko¹	0
199	152_ant	ANT	SanJuanColoradoMixtec_A	tyocó	tyocó	tʲ + o ³ k o ⁵	189	sanj1281	587	16.46073	-97.95446		57	tʲo³ko⁵	0
200	152_ant	ANT	AlacatlatzalaMixtec_A	tio̠ko	tio̠ko	tʲ + o ¹ k o ³	190 189	alac1244	587	17.25	-98.58		2	tʲo¹ko³	0
201	152_ant	ANT	XochapaMixtec	tio̠kó	tio̠kó	tʲ + o ¹ k o ⁵	190 189	xoch1238	587	17.38134	-98.44988		149	tʲo¹ko⁵	0
202	152_ant	ANT	MagdalenaPenascoMixtec	tioko	tioko	tʲ + o ³ k o ³	190 189	magd1235	587	17.2837	-97.5413		24	tʲo³ko³	0
203	152_ant	ANT	SantaMariaPapaloCuicatec	i³cu⁴	i³cu⁴	i ³ k u ¹	189	sant1437	587	17.26813	-96.56338		114	i³ku¹	0
204	152_ant	ANT	SanJuanTepeuxila1900Cuicatec	iku	iku	i k u	189	tepe1280	587	18.72299	-95.84118		65	iku	0
205	152_ant	ANT	SanAndresChicahuaxtlaTriqui_A	xucua³	xucua³	ʃ u kʷ a ³	190	chic1273	587	17.15612	-97.84007		34	ʃukʷa³	1
206	152_ant	ANT	ElJicaralMixtec	tiokó	tiokó	t i ³ + o ³ k o ⁵	190 189	coic1238	587	17.12602	-98.196842		18	ti³o³ko⁵	0
207	152_ant	ANT	SanMartinDuraznosMixtec_A	txokó	txokó	tɕ + o ³ k o ⁵	190 189	juxt1235	587	17.30502	-98.10188		70	tɕo³ko⁵	0
208	152_ant	ANT	YucunanyMixtec	chokǒ	chokǒ	tʃ + o ³ k o ¹⁵	190 189	mixt1425	587	17.300827	-97.893888		151	tʃo³ko¹⁵	0
209	152_ant	ANT	SanAndresYutatioMixtec	ti̠yi̠tó	ti̠-yi̠tó	t i ¹ + j i ¹ t o ⁵	190 192		587	17.60626	-97.89428		37	ti¹+ji¹to⁵	0
210	152_ant	ANT	SanAndresYutatioMixtec	ti̠'i̠'á	ti̠-'i̠'á	t i ¹ + ʔ i ¹ ʔ a ⁵	190 197		587	17.60626	-97.89428		37	ti¹+ʔi¹ʔa⁵	0
211	152_ant	ANT	SanAndresChicahuaxtlaTriqui_B	ʃu³kʷa³	ʃu³kʷa³	ʃ u ³ kʷ a ³	190	chic1273	587	17.15612	-97.84007		35	ʃu³kʷa³	0
212	152_ant	ANT	ChalcatongoHidalgoMixtec_A	čókó	čókó	tʃ + o ⁵ k o ⁵	190 189	sanm1296	587	17.03226	-97.57074		9	tʃo⁵ko⁵	0
213	152_ant	ANT	SanMartinItunyosoTriqui	chu³kwa³	chu³kwa³	tʃ u ³ kʷ a ³	190	sanm1298	587	17.22887	-97.88125		73	tʃu³kʷa³	0
214	153_ash	ASH	AbasoloValleMixtec	yàà	yàà	ʒ a ¹ a ¹	227	mixt1425	646	17.78287	-95.54381		1	ʒa¹a¹	0
215	153_ash	ASH	YoloxochitlMixtec	ya¹a⁴	ya¹a⁴	j a ¹ a ⁵	227	yolo1241	646	16.8059	-98.6293		150	ja¹a⁵	0
216	153_ash	ASH	SanJuanCopalaTriqui	yax³	yax³	j a ɦ ³	227	copa1237	646	17.187222	-97.962778		59	jaɦ³	0
217	153_ash	ASH	SanAndresChicahuaxtla1890Triqui	Yaaha, Yaa	yaa	j a	227	chic1273	646	17.15612	-97.84007		33	ja	0
218	153_ash	ASH	SanPedroySanPabloTeposcolula1600Mixtec	yaa	yaa	j a a	227		646	17.51167	-97.48883		94	jaa	0
219	153_ash	ASH	TlahuapaMixtec	yàá	yàá	j a ¹ a ⁵	227	alco1235	646	17.37553	-98.33826		145	ja¹a⁵	0
220	153_ash	ASH	PiedraAzulMixtec	yàjǎ	yàjǎ	j a ¹ h a ¹⁵	227		646	17.380833	-98.185833		26	ja¹ha¹⁵	0
221	153_ash	ASH	SanMarcoslaFlorMixtec	yàjǎ	yàjǎ	j a ¹ h a ¹⁵	227	sanm1291	646	17.418889	-98.268611		69	ja¹ha¹⁵	0
222	153_ash	ASH	SanSebastianMonteMixtec_A	ya'à	ya'à	j a ³ ʔ a ¹	227	sila1250	646	17.6793	-98.02259		97	ja³ʔa¹	0
223	153_ash	ASH	LaBateaMixtec	yàá	yàá	j a ¹ a ⁵	227	mixt1425	646	17.35948	-97.83233		22	ja¹a⁵	0
224	153_ash	ASH	SanAgustinChayucoMixtec	ñiyaa	ñi-yaa	ɲ i + j a a	229 227	chay1249	646	16.42	-97.83		30	ɲi+jaa	0
225	153_ash	ASH	SanJuanColoradoMixtec_A	nyaà	nyaà	nʲ a ³ a ¹	227	sanj1281	646	16.46073	-97.95446		57	nʲa³a¹	0
226	153_ash	ASH	AlacatlatzalaMixtec_A	ya̠a̠ nó'o	ya̠a̠-nó'o	j a ¹ a ¹ + n o ⁵ ʔ o ³	227 228	alac1244	646	17.25	-98.58		2	ja¹a¹+no⁵ʔo³	0
227	153_ash	ASH	XochapaMixtec	ya̠á	ya̠á	j a ¹ a ⁵	227	xoch1238	646	17.38134	-98.44988		149	ja¹a⁵	0
228	153_ash	ASH	MagdalenaPenascoMixtec	yaà	yaà	ʒ a ³ a ¹	227	magd1235	646	17.2837	-97.5413		24	ʒa³a¹	0
229	153_ash	ASH	SantaMariaPapaloCuicatec	yi⁴ya⁴	yi⁴ya⁴	j i ¹ j a ¹	227	sant1437	646	17.26813	-96.56338		114	ji¹ja¹	0
230	153_ash	ASH	SanAndresChicahuaxtlaTriqui_A	yaj³	yaj³	j a ɦ ³	227	chic1273	646	17.15612	-97.84007		34	jaj³	0
231	153_ash	ASH	ElJicaralMixtec	ya̠á	ya̠á	j a ¹ a ⁵	227	coic1238	646	17.12602	-98.196842		18	ja¹a⁵	0
232	153_ash	ASH	SanMartinDuraznosMixtec_A	yàà	yàà	ʒ a ¹ a ¹	227	juxt1235	646	17.30502	-98.10188		70	ʒa¹a¹	0
233	153_ash	ASH	SantoDomingoHuendioMixtec	yaá	yaá	ʒ a ³ a ⁵	227	sant1440	646	17.25296	-97.5054		138	ʒa³a⁵	0
234	153_ash	ASH	YucunanyMixtec	yàá	yàá	j a ¹ a ⁵	227	mixt1425	646	17.300827	-97.893888		151	ja¹a⁵	0
235	153_ash	ASH	SanAndresYutatioMixtec	yaa̠	yaa̠	j a ³ a ¹	227		646	17.60626	-97.89428		37	ja³a¹	0
236	153_ash	ASH	SanAndresChicahuaxtlaTriqui_B	jːa³ʰ	jːa³ʰ	jː a h ³	227	chic1273	646	17.15612	-97.84007		35	jːah³	0
237	153_ash	ASH	ChalcatongoHidalgoMixtec_A	žàà	žàà	ʒ a ¹ a ¹	227	sanm1296	646	17.03226	-97.57074		9	ʒa¹a¹	0
238	153_ash	ASH	SanMartinItunyosoTriqui	yyaj³	yyaj³	jː a ɦ ³	227	sanm1298	646	17.22887	-97.88125		73	jːaɦ³	0
239	119_aunt	AUNT	AbasoloValleMixtec	xixi	xixi	ʃ i ³ ʃ i ³	255	mixt1425	1272	17.78287	-95.54381		1	ʃi³ʃi³	0
240	119_aunt	AUNT	YoloxochitlMixtec	xi³xi²	xi³xi²	ʃ i ³ ʃ i ²	255	yolo1241	1272	16.8059	-98.6293		150	ʃi³ʃi²	0
241	119_aunt	AUNT	SantiagoJamiltepecMixtec_A	chishi	chishi	tʃ i ʃ i ¹	255	jami1235	1272	16.2279	-97.8417		127	tʃiʃi¹	0
242	119_aunt	AUNT	SantoTomasOcotepecMixtec_A	shīshi	shīshi	ʃ i ³ ʃ i ¹	255	ocot1243	1272	17.14419	-97.76322		142	ʃi³ʃi¹	0
243	119_aunt	AUNT	SanJeronimoProgresoMixtec_A	xixi	xixi	h i ¹ h i ¹	255	sila1250	1272	17.44616	-98.15466		49	hi¹hi¹	0
244	119_aunt	AUNT	AyutlalosLibresMixtec_A	shishi	shishi	ʃ i ¹ ʃ i ¹	255	ayut1236	1272	16.8833	-98.9916		6	ʃi¹ʃi¹	0
245	119_aunt	AUNT	SanJuanCoatzospamMixtec_A	ñāná	ñāná	ɲ a ¹ n a ⁵	260	coat1241	1272	18.04875	-96.76363		55	ɲa¹na⁵	0
246	119_aunt	AUNT	AlacatlatzalaMixtec_B	sīsī	sīsī	s i ³ s i ³	255	alac1244	1272	17.25	-98.58		3	si³si³	0
247	119_aunt	AUNT	SanJuanDiuxiMixtec_A	ðíðî	ðíðî	ð i ⁵ ð i ⁵¹	255	diux1236	1272	17.3596	-97.3861		60	ði⁵ði⁵¹	0
248	119_aunt	AUNT	ConcepcionPapaloCuicatec	dūdé	dūdé	ð u ³ ð e ⁵	255	tepe1280	1272	17.84172	-96.8813		13	ðu³ðe⁵	0
249	119_aunt	AUNT	SantiagoYosonduaMixtec_A	shīshī	shīshī	ʃ i ³ ʃ i ³	255	yoso1239	1272	16.9042	-97.5018		136	ʃi³ʃi³	0
250	119_aunt	AUNT	SanJuanCopalaTriqui	tuhwe³	tuhwe³	tː u ʔ w e ʔ ³	257	copa1237	1272	17.187222	-97.962778		59	tːuʔweʔ³	0
251	119_aunt	AUNT	SanAndresChicahuaxtla1890Triqui	Tughuia	tughuia	t u w i a	257	chic1273	1272	17.15612	-97.84007		33	tuwia	0
252	119_aunt	AUNT	SanPedroySanPabloTeposcolula1600Mixtec	dzidzindi	dzidzi	ð i ð i	255		1272	17.51167	-97.48883		94	ðiði	0
253	119_aunt	AUNT	SanJuanDiuxiMixtec_B	'đìđí	đìđí	ð i ¹ ð i ⁵	255	diux1236	1272	17.3596	-97.3861		61	ði¹ði⁵	1
254	119_aunt	AUNT	SantaMariaPenolesMixtec	đìđí	đìđí	ð i ¹ ð i ⁵	255	sant1445	1272	17.07959	-97.00272		115	ði¹ði⁵	0
255	119_aunt	AUNT	SanJuanCoatzospamMixtec_B	đíđí	đíđí	ð i ⁵ ð i ⁵	255	coat1241	1272	18.04875	-96.76363		56	ði⁵ði⁵	0
256	119_aunt	AUNT	SanPedroMolinosMixtec	sīsì	sīsì	s i ³ s i ¹	255	sanp1259	1272	17.10495	-97.54152		91	si³si¹	0
257	119_aunt	AUNT	SantoTomasOcotepecMixtec_B	šīšì	šīšì	ʃ i ³ ʃ i ¹	255	ocot1243	1272	17.14419	-97.76322		143	ʃi³ʃi¹	1
258	119_aunt	AUNT	SanEstebanAtatlahucaMixtec_B	sīsī	sīsī	s i ³ s i ³	255	atat1238	1272	17.07133	-97.67753		45	si³si³	0
259	119_aunt	AUNT	SanMiguelElGrandeMixtec_B	šīì	šīì	ʃ i ³ i ¹	255	sanm1295	1272	17.04688	-97.62248		81	ʃi³i¹	0
260	119_aunt	AUNT	SantiagoCacaloxtepecMixtec	đīđì	đīđì	ð i ³ ð i ¹	255	caca1250	1272	17.7248	-97.7637		123	ði³ði¹	0
261	119_aunt	AUNT	SanJeronimoXayacatlanMixtec	đīđī	đīđī	ð i ³ ð i ³	255	south3001	1272	18.22159	-97.91563		52	ði³ði³	0
262	119_aunt	AUNT	AyutlalosLibresMixtec_B	šìšì	šìšì	ʃ i ¹ ʃ i ¹	255	ayut1236	1272	16.8833	-98.9916		7	ʃi¹ʃi¹	1
263	119_aunt	AUNT	MetlatonocMixtec	šīšī	šīšī	ʃ i ³ ʃ i ³	255	metl1238	1272	17.1947	-98.3514		25	ʃi³ʃi³	0
264	119_aunt	AUNT	CahuatacheMixtec	sīsī	sīsī	s i ³ s i ³	255	alac1244	1272	17.41506	-98.53192		8	si³si³	0
265	119_aunt	AUNT	SanJeronimoProgresoMixtec_B	hìhì	hìhì	h i ¹ h i ¹	255	sila1250	1272	17.44616	-98.15466		50	hi¹hi¹	0
266	119_aunt	AUNT	SantaMariaJicaltepecMixtec	čīšī	čīšī	tʃ i ³ ʃ i ³	255	pino1237	1272	16.38086	-98.04128		112	tʃi³ʃi³	0
267	119_aunt	AUNT	TlahuapaMixtec	xixi	xixi	ʃ i ³ ʃ i ³	255	alco1235	1272	17.37553	-98.33826		145	ʃi³ʃi³	0
268	119_aunt	AUNT	PiedraAzulMixtec	xixi	xixi	ʃ i ³ ʃ i ³	255		1272	17.380833	-98.185833		26	ʃi³ʃi³	0
269	119_aunt	AUNT	SanMarcoslaFlorMixtec	xíxi	xíxi	ʃ i ⁵ ʃ i ³	255	sanm1291	1272	17.418889	-98.268611		69	ʃi⁵ʃi³	0
270	119_aunt	AUNT	SanAgustinChayucoMixtec	tyixi	tyixi	tʲ i ʃ i	256	chay1249	1272	16.42	-97.83		30	tʲiʃi	0
271	119_aunt	AUNT	SanJuanColoradoMixtec_A	tyíxi	tyíxi	tʲ i ⁵ x i ³	255	sanj1281	1272	16.46073	-97.95446		57	tʲi⁵xi³	0
272	119_aunt	AUNT	AlacatlatzalaMixtec_A	sisi	sisi	s i ³ s i ³	255	alac1244	1272	17.25	-98.58		2	si³si³	0
273	119_aunt	AUNT	XochapaMixtec	xìxì	xìxì	ʃ i ² ʃ i ²	255	xoch1238	1272	17.38134	-98.44988		149	ʃi²ʃi²	0
274	119_aunt	AUNT	MagdalenaPenascoMixtec	xixì	xixì	ʂ i ³ ʂ i ¹	255	magd1235	1272	17.2837	-97.5413		24	ʂi³ʂi¹	0
275	119_aunt	AUNT	SantaMariaPapaloCuicatec	du³di³	du³di³	ð u ³ ð i ³	255	sant1437	1272	17.26813	-96.56338		114	ðu³ði³	0
276	119_aunt	AUNT	SanJuanTepeuxila1900Cuicatec	dudi	dudi	d u d i	255	tepe1280	1272	18.72299	-95.84118		65	dudi	0
277	119_aunt	AUNT	SanAndresChicahuaxtlaTriqui_A	du'ui'²	du'ui'²	d u ʔ u i ⁴ ʔ	257	chic1273	1272	17.15612	-97.84007		34	duʔui⁴ʔ	0
278	119_aunt	AUNT	ElJicaralMixtec	xixi	xixi	ʃ i ³ ʃ i ³	255	coic1238	1272	17.12602	-98.196842		18	ʃi³ʃi³	0
279	119_aunt	AUNT	SanMartinDuraznosMixtec_A	shishi	shishi	ʃ i ³ ʃ i ³	255	juxt1235	1272	17.30502	-98.10188		70	ʃi³ʃi³	0
280	119_aunt	AUNT	SantoDomingoHuendioMixtec	xixi	xixi	ʃ i ʃ i ³	255	sant1440	1272	17.25296	-97.5054		138	ʃiʃi³	0
281	119_aunt	AUNT	SanPedroYosonamaMixtec	xixi	xixi	ʃ i ʃ i	255	yoso1238	1272	17.4272	-97.77267		93	ʃiʃi	0
282	119_aunt	AUNT	YucunanyMixtec	xitò	xitò	ʃ i ³ t o ¹	255	mixt1425	1272	17.300827	-97.893888		151	ʃi³to¹	0
283	119_aunt	AUNT	SanAndresYutatioMixtec	didi	didi	ð i ³ ð i ³	255		1272	17.60626	-97.89428		37	ði³ði³	0
284	119_aunt	AUNT	SanAndresChicahuaxtlaTriqui_B	du³ˀwi³	du³ˀwi³	d u ʔ ³ w i ³	257	chic1273	1272	17.15612	-97.84007		35	duʔ³wi³	0
285	119_aunt	AUNT	ChalcatongoHidalgoMixtec_A	šiì	šiì	ʃ ɨ ³ i ¹	255	sanm1296	1272	17.03226	-97.57074		9	ʃɨ³i¹	0
286	119_aunt	AUNT	Proto-Mixtec	sísì	sísì	s i ⁵ s i ¹	255	mixt1427	1272				28	si⁵si¹	0
287	119_aunt	AUNT	SanMartinItunyosoTriqui	tu³hbih⁴	tu³hbih⁴	t u ³ ʔ β i ʔ ⁴	257	sanm1298	1272	17.22887	-97.88125		73	tu³ʔβiʔ⁴	0
288	2_avocado	AVOCADO	AbasoloValleMixtec	tichi	tichi	t i ³ tʃ i ³	305	mixt1425	3725	17.78287	-95.54381		1	ti³tʃi³	0
289	2_avocado	AVOCADO	YoloxochitlMixtec	ti¹⁴chi³	ti¹⁴chi³	t i ¹⁵ tʃ i ³	305	yolo1241	3725	16.8059	-98.6293		150	ti¹⁵tʃi³	0
290	2_avocado	AVOCADO	SantiagoJamiltepecMixtec_A	tītyī	tītyī	t i ³ tʲ i ³	305	jami1235	3725	16.2279	-97.8417		127	ti³tʲi³	0
291	2_avocado	AVOCADO	SantoTomasOcotepecMixtec_A	tichí	tichí	t i ¹ tʃ i ⁵	305	ocot1243	3725	17.14419	-97.76322		142	ti¹tʃi⁵	0
292	2_avocado	AVOCADO	SanJeronimoProgresoMixtec_A	tichí	tichí	t i ¹ tʃ i ⁵	305	sila1250	3725	17.44616	-98.15466		49	ti¹tʃi⁵	0
293	2_avocado	AVOCADO	AyutlalosLibresMixtec_A	tichīh	tichīh	t i ¹ tʃ i ³ ʔ	305	ayut1236	3725	16.8833	-98.9916		6	ti¹tʃi³ʔ	0
294	2_avocado	AVOCADO	SanJuanCoatzospamMixtec_A	tɨ̄tsín	tɨ̄tsín	t ɨ ¹ ts ĩ ⁵	305	coat1241	3725	18.04875	-96.76363		55	tɨ¹tsĩ⁵	0
295	2_avocado	AVOCADO	AlacatlatzalaMixtec_B	tichí	tichí	t i ¹ tʃ i ⁵	305	alac1244	3725	17.25	-98.58		3	ti¹tʃi⁵	1
296	2_avocado	AVOCADO	SanJuanDiuxiMixtec_A	tɨ́chɨ	tɨ́chɨ	t ɨ ⁵ tʃ ɨ ¹	305	diux1236	3725	17.3596	-97.3861		60	tɨ⁵tʃɨ¹	0
297	2_avocado	AVOCADO	TlahuapaMixtec	tìchi	tìchi	t i ¹ tʃ i ³	305	alco1235	3725	17.37553	-98.33826		145	ti¹tʃi³	0
298	2_avocado	AVOCADO	PiedraAzulMixtec	chìjchí	chìjchí	tʃ i ¹ h tʃ i ⁵	305		3725	17.380833	-98.185833		26	tʃi¹htʃi⁵	0
299	2_avocado	AVOCADO	SanMarcoslaFlorMixtec	chìjchí	chìjchí	tʃ i ¹ h tʃ i ⁵	305	sanm1291	3725	17.418889	-98.268611		69	tʃi¹htʃi⁵	0
300	2_avocado	AVOCADO	SanSebastianMonteMixtec_A	tìchí	tìchí	t i ¹ tʃ i ⁵	305	sila1250	3725	17.6793	-98.02259		97	ti¹tʃi⁵	0
301	2_avocado	AVOCADO	LaBateaMixtec	tǐchi	tǐchi	t i ¹⁵ tʃ i ³	305	mixt1425	3725	17.35948	-97.83233		22	ti¹⁵tʃi³	0
302	2_avocado	AVOCADO	SanAgustinChayucoMixtec	tyītyí	tyītyí	tʲ i ³ tʲ i ⁵	305	chay1249	3725	16.42	-97.83		30	tʲi³tʲi⁵	0
303	2_avocado	AVOCADO	SanJuanColoradoMixtec_A	nyúcu	nyúcu	nʲ u ⁵ k u ³	307	sanj1281	3725	16.46073	-97.95446		57	nʲu⁵ku³	0
304	2_avocado	AVOCADO	AlacatlatzalaMixtec_A	ti̠chí	ti̠chí	t i ¹ tʃ i ⁵	305	alac1244	3725	17.25	-98.58		2	ti¹tʃi⁵	0
305	2_avocado	AVOCADO	XochapaMixtec	tìchí	tìchí	t i ² tʃ i ⁵	305	xoch1238	3725	17.38134	-98.44988		149	ti²tʃi⁵	0
306	2_avocado	AVOCADO	MagdalenaPenascoMixtec	tìchi	tìchi	t i ¹ tʃ i ³	305	magd1235	3725	17.2837	-97.5413		24	ti¹tʃi³	0
307	2_avocado	AVOCADO	SanEstebanAtatlahucaMixtec_A	tīchí	tīchí	t i ¹ tʃ i ⁵	305	atat1238	3725	17.07133	-97.67753		44	ti¹tʃi⁵	0
308	2_avocado	AVOCADO	SantaMariaPapaloCuicatec	nu³ngü'i³di⁴	nu³ngü'i³di⁴	n u ³ ⁿg u ʔ i ³ ð i ¹	308	sant1437	3725	17.26813	-96.56338		114	nu³ⁿguʔi³ði¹	0
309	2_avocado	AVOCADO	SanAndresChicahuaxtlaTriqui_A	ru²ne³	ru²ne³	r u ⁴ n e ³	306	chic1273	3725	17.15612	-97.84007		34	ru⁴ne³	1
310	2_avocado	AVOCADO	ElJicaralMixtec	tǐchi	tǐchi	t i ¹⁵ tʃ i ³	305	coic1238	3725	17.12602	-98.196842		18	ti¹⁵tʃi³	0
311	2_avocado	AVOCADO	SanMartinDuraznosMixtec_A	chìchí	chìchí	tʃ i ¹ tʃ i ⁵	305	juxt1235	3725	17.30502	-98.10188		70	tʃi¹tʃi⁵	0
312	2_avocado	AVOCADO	SantoDomingoHuendioMixtec	tichi	tichi	t i tʃ i ³	305	sant1440	3725	17.25296	-97.5054		138	titʃi³	0
313	2_avocado	AVOCADO	YucunanyMixtec	tǐchi	tǐchi	t i ¹⁵ tʃ i ³	305	mixt1425	3725	17.300827	-97.893888		151	ti¹⁵tʃi³	0
