Grapheme1,Grapheme2,IPA,Class,Status,Comments,Source,Doculect
kuén$,NA,kwẽ5,CVT,NA,NA,oxnard2020,flor12
cuén$,NA,kwẽ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuén$,NA,kwẽ5,CVT,NA,NA,johnson1988syntactic,jami11
cué̢,NA,kwẽ5,CVT,NA,NA,bradley1970a-linguistic,jica11
cuén,NA,kwẽ5,CVT,NA,NA,overholt1961tonemic,metl11
kuén$,NA,kwẽ5,CVT,NA,NA,oxnard2020,mont12
kuén,NA,kwẽ5,CVT,NA,NA,oxnard2020,pied12
kuê,NA,kwe51,CVT,NA,NA,oxnard2020,flor12
kuê,NA,kwe51,CVT,NA,NA,oxnard2020,pied12
kuên$,NA,kwẽ51,CVT,NA,NA,oxnard2020,flor12
kuên,NA,kwẽ51,CVT,NA,NA,oxnard2020,pied12
kuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuéēn,NA,kwẽ5ẽ1,CVT,NA,NA,alexander1980gramatica,atat11
cuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,pensinger1974diccionario,chay11
kuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,hernandez2020san-martin,dura11
kuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,oxnard2020,flor12
cuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,dyk1965vocabulario,gran11
cuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,johnson1988syntactic,jami11
kuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,oxnard2020,mont12
kuéèn,NA,kwẽ5ẽ1,CVT,NA,NA,oxnard2020,pied12
kuéěn,NA,kwẽ5ẽ15,CVT,NA,NA,oxnard2020,flor12
kuéěn,NA,kwẽ5ẽ15,CVT,NA,NA,oxnard2020,pied12
kuéen,NA,kwẽ5ẽ3,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuéen,NA,kwẽ5ẽ3,CVT,NA,NA,alexander1980gramatica,atat11
cuéēn,NA,kwẽ5ẽ3,CVT,NA,NA,pensinger1974diccionario,chay11
kuéen,NA,kwẽ5ẽ3,CVT,NA,NA,hernandez2020san-martin,dura11
kuéen,NA,kwẽ5ẽ3,CVT,NA,NA,oxnard2020,flor12
cuéen,NA,kwẽ5ẽ3,CVT,NA,NA,dyk1965vocabulario,gran11
cuéen,NA,kwẽ5ẽ3,CVT,NA,NA,johnson1988syntactic,jami11
kuéen,NA,kwẽ5ẽ3,CVT,NA,NA,oxnard2020,mont12
kuéen,NA,kwẽ5ẽ3,CVT,NA,NA,oxnard2020,pied12
kuéén,NA,kwẽ5ẽ5,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuéén,NA,kwẽ5ẽ5,CVT,NA,NA,alexander1980gramatica,atat11
cuéén,NA,kwẽ5ẽ5,CVT,NA,NA,pensinger1974diccionario,chay11
kuéén,NA,kwẽ5ẽ5,CVT,NA,NA,hernandez2020san-martin,dura11
kuéén,NA,kwẽ5ẽ5,CVT,NA,NA,oxnard2020,flor12
cuéén,NA,kwẽ5ẽ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuéén,NA,kwẽ5ẽ5,CVT,NA,NA,johnson1988syntactic,jami11
kuéén,NA,kwẽ5ẽ5,CVT,NA,NA,oxnard2020,mont12
kuéén,NA,kwẽ5ẽ5,CVT,NA,NA,oxnard2020,pied12
kuéên,NA,kwẽ5ẽ51,CVT,NA,NA,oxnard2020,flor12
kuéên,NA,kwẽ5ẽ51,CVT,NA,NA,oxnard2020,pied12
kuē,NA,kwee,CV,NA,NA,schultze-jena1938azteken,cahu11
cueen,NA,kwẽẽ,CV,NA,NA,pensinger1974diccionario,chay11
NA,cui,kwi,CV,NA,NA,mak1953comparison,atat11
kui,NA,kwi,CV,NA,NA,schultze-jena1938azteken,cahu11
cui,NA,kwi,CV,NA,NA,pensinger1974diccionario,chay11
cui,NA,kwi,CV,NA,NA,mak1958tonal,ocot11
kui,NA,kwi,CV,NA,NA,NA,NA
cui̢,NA,kwĩ,CV,NA,NA,mak1953comparison,atat11
kuĩ,NA,kwĩ,CV,NA,NA,schultze-jena1938azteken,cahu11
cuin$,NA,kwĩ,CV,NA,NA,pensinger1974diccionario,chay11
cui̢,NA,kwĩ,CV,NA,NA,mak1958tonal,ocot11
kuin$,NA,kwĩ,CV,NA,NA,NA,NA
kuì,NA,kwi1,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuī,NA,kwi1,CVT,NA,NA,alexander1980gramatica,atat11
cuì,NA,kwi1,CVT,NA,NA,pensinger1974diccionario,chay11
kuì,NA,kwi1,CVT,NA,NA,hernandez2020san-martin,dura11
kuì,NA,kwi1,CVT,NA,NA,oxnard2020,flor12
cuì,NA,kwi1,CVT,NA,NA,dyk1965vocabulario,gran11
cuì,NA,kwi1,CVT,NA,NA,johnson1988syntactic,jami11
cuì,NA,kwi1,CVT,NA,NA,bradley1970a-linguistic,jica11
cuì,NA,kwi1,CVT,NA,NA,overholt1961tonemic,metl11
kuì,NA,kwi1,CVT,NA,NA,oxnard2020,mont12
kuì,NA,kwi1,CVT,NA,NA,oxnard2020,pied12
kuìn$,NA,kwĩ1,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuīn$,NA,kwĩ1,CVT,NA,NA,alexander1980gramatica,atat11
cuìn$,NA,kwĩ1,CVT,NA,NA,pensinger1974diccionario,chay11
kuìn$,NA,kwĩ1,CVT,NA,NA,hernandez2020san-martin,dura11
kuìn$,NA,kwĩ1,CVT,NA,NA,oxnard2020,flor12
cuìn$,NA,kwĩ1,CVT,NA,NA,dyk1965vocabulario,gran11
cuìn$,NA,kwĩ1,CVT,NA,NA,johnson1988syntactic,jami11
cuì̢,NA,kwĩ1,CVT,NA,NA,bradley1970a-linguistic,jica11
cuìn,NA,kwĩ1,CVT,NA,NA,overholt1961tonemic,metl11
kuìn$,NA,kwĩ1,CVT,NA,NA,oxnard2020,mont12
kuìn,NA,kwĩ1,CVT,NA,NA,oxnard2020,pied12
kuǐ,NA,kwi15,CVT,NA,NA,oxnard2020,flor12
kuǐ,NA,kwi15,CVT,NA,NA,oxnard2020,pied12
kuǐn$,NA,kwĩ15,CVT,NA,NA,oxnard2020,flor12
kuǐn,NA,kwĩ15,CVT,NA,NA,oxnard2020,pied12
kuììn,NA,kwĩ1ĩ1,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuīīn,NA,kwĩ1ĩ1,CVT,NA,NA,alexander1980gramatica,atat11
cuììn,NA,kwĩ1ĩ1,CVT,NA,NA,pensinger1974diccionario,chay11
kuììn,NA,kwĩ1ĩ1,CVT,NA,NA,hernandez2020san-martin,dura11
kuììn,NA,kwĩ1ĩ1,CVT,NA,NA,oxnard2020,flor12
cuììn,NA,kwĩ1ĩ1,CVT,NA,NA,dyk1965vocabulario,gran11
cuììn,NA,kwĩ1ĩ1,CVT,NA,NA,johnson1988syntactic,jami11
kuììn,NA,kwĩ1ĩ1,CVT,NA,NA,oxnard2020,mont12
kuììn,NA,kwĩ1ĩ1,CVT,NA,NA,oxnard2020,pied12
kuìǐn,NA,kwĩ1ĩ15,CVT,NA,NA,oxnard2020,flor12
kuìǐn,NA,kwĩ1ĩ15,CVT,NA,NA,oxnard2020,pied12
kuìin,NA,kwĩ1ĩ3,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuīin,NA,kwĩ1ĩ3,CVT,NA,NA,alexander1980gramatica,atat11
cuìīn,NA,kwĩ1ĩ3,CVT,NA,NA,pensinger1974diccionario,chay11
kuìin,NA,kwĩ1ĩ3,CVT,NA,NA,hernandez2020san-martin,dura11
kuìin,NA,kwĩ1ĩ3,CVT,NA,NA,oxnard2020,flor12
cuìin,NA,kwĩ1ĩ3,CVT,NA,NA,dyk1965vocabulario,gran11
cuìin,NA,kwĩ1ĩ3,CVT,NA,NA,johnson1988syntactic,jami11
kuìin,NA,kwĩ1ĩ3,CVT,NA,NA,oxnard2020,mont12
kuìin,NA,kwĩ1ĩ3,CVT,NA,NA,oxnard2020,pied12
kuìín,NA,kwĩ1ĩ5,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuīín,NA,kwĩ1ĩ5,CVT,NA,NA,alexander1980gramatica,atat11
cuìín,NA,kwĩ1ĩ5,CVT,NA,NA,pensinger1974diccionario,chay11
kuìín,NA,kwĩ1ĩ5,CVT,NA,NA,hernandez2020san-martin,dura11
kuìín,NA,kwĩ1ĩ5,CVT,NA,NA,oxnard2020,flor12
cuìín,NA,kwĩ1ĩ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuìín,NA,kwĩ1ĩ5,CVT,NA,NA,johnson1988syntactic,jami11
kuìín,NA,kwĩ1ĩ5,CVT,NA,NA,oxnard2020,mont12
kuìín,NA,kwĩ1ĩ5,CVT,NA,NA,oxnard2020,pied12
kuìîn,NA,kwĩ1ĩ51,CVT,NA,NA,oxnard2020,flor12
kuìîn,NA,kwĩ1ĩ51,CVT,NA,NA,oxnard2020,pied12
kui,NA,kwi3,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cui,NA,kwi3,CVT,NA,NA,alexander1980gramatica,atat11
cuī,NA,kwi3,CVT,NA,NA,pensinger1974diccionario,chay11
kui,NA,kwi3,CVT,NA,NA,hernandez2020san-martin,dura11
kui,NA,kwi3,CVT,NA,NA,oxnard2020,flor12
cui,NA,kwi3,CVT,NA,NA,dyk1965vocabulario,gran11
cui,NA,kwi3,CVT,NA,NA,johnson1988syntactic,jami11
cuī,NA,kwi3,CVT,NA,NA,bradley1970a-linguistic,jica11
cuī,NA,kwi3,CVT,NA,NA,overholt1961tonemic,metl11
kui,NA,kwi3,CVT,NA,NA,oxnard2020,mont12
kui,NA,kwi3,CVT,NA,NA,oxnard2020,pied12
kuin$,NA,kwĩ3,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuin$,NA,kwĩ3,CVT,NA,NA,alexander1980gramatica,atat11
cuīn$,NA,kwĩ3,CVT,NA,NA,pensinger1974diccionario,chay11
kuin$,NA,kwĩ3,CVT,NA,NA,hernandez2020san-martin,dura11
kuin$,NA,kwĩ3,CVT,NA,NA,oxnard2020,flor12
cuin$,NA,kwĩ3,CVT,NA,NA,dyk1965vocabulario,gran11
cuin$,NA,kwĩ3,CVT,NA,NA,johnson1988syntactic,jami11
cuī̢,NA,kwĩ3,CVT,NA,NA,bradley1970a-linguistic,jica11
cuīn,NA,kwĩ3,CVT,NA,NA,overholt1961tonemic,metl11
kuin$,NA,kwĩ3,CVT,NA,NA,oxnard2020,mont12
kuin,NA,kwĩ3,CVT,NA,NA,oxnard2020,pied12
kuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuiīn,NA,kwĩ3ĩ1,CVT,NA,NA,alexander1980gramatica,atat11
cuīìn,NA,kwĩ3ĩ1,CVT,NA,NA,pensinger1974diccionario,chay11
kuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,hernandez2020san-martin,dura11
kuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,oxnard2020,flor12
cuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,dyk1965vocabulario,gran11
cuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,johnson1988syntactic,jami11
kuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,oxnard2020,mont12
kuiìn,NA,kwĩ3ĩ1,CVT,NA,NA,oxnard2020,pied12
kuiǐn,NA,kwĩ3ĩ15,CVT,NA,NA,oxnard2020,flor12
kuiǐn,NA,kwĩ3ĩ15,CVT,NA,NA,oxnard2020,pied12
kuiin,NA,kwĩ3ĩ3,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuiin,NA,kwĩ3ĩ3,CVT,NA,NA,alexander1980gramatica,atat11
cuīīn,NA,kwĩ3ĩ3,CVT,NA,NA,pensinger1974diccionario,chay11
kuiin,NA,kwĩ3ĩ3,CVT,NA,NA,hernandez2020san-martin,dura11
kuiin,NA,kwĩ3ĩ3,CVT,NA,NA,oxnard2020,flor12
cuiin,NA,kwĩ3ĩ3,CVT,NA,NA,dyk1965vocabulario,gran11
cuiin,NA,kwĩ3ĩ3,CVT,NA,NA,johnson1988syntactic,jami11
kuiin,NA,kwĩ3ĩ3,CVT,NA,NA,oxnard2020,mont12
kuiin,NA,kwĩ3ĩ3,CVT,NA,NA,oxnard2020,pied12
kuiín,NA,kwĩ3ĩ5,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuiín,NA,kwĩ3ĩ5,CVT,NA,NA,alexander1980gramatica,atat11
cuīín,NA,kwĩ3ĩ5,CVT,NA,NA,pensinger1974diccionario,chay11
kuiín,NA,kwĩ3ĩ5,CVT,NA,NA,hernandez2020san-martin,dura11
kuiín,NA,kwĩ3ĩ5,CVT,NA,NA,oxnard2020,flor12
cuiín,NA,kwĩ3ĩ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuiín,NA,kwĩ3ĩ5,CVT,NA,NA,johnson1988syntactic,jami11
kuiín,NA,kwĩ3ĩ5,CVT,NA,NA,oxnard2020,mont12
kuiín,NA,kwĩ3ĩ5,CVT,NA,NA,oxnard2020,pied12
kuiîn,NA,kwĩ3ĩ51,CVT,NA,NA,oxnard2020,flor12
kuiîn,NA,kwĩ3ĩ51,CVT,NA,NA,oxnard2020,pied12
kuí,NA,kwi5,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuí,NA,kwi5,CVT,NA,NA,alexander1980gramatica,atat11
cuí,NA,kwi5,CVT,NA,NA,pensinger1974diccionario,chay11
kuí,NA,kwi5,CVT,NA,NA,hernandez2020san-martin,dura11
kuí,NA,kwi5,CVT,NA,NA,oxnard2020,flor12
cuí,NA,kwi5,CVT,NA,NA,dyk1965vocabulario,gran11
cuí,NA,kwi5,CVT,NA,NA,johnson1988syntactic,jami11
cuí,NA,kwi5,CVT,NA,NA,bradley1970a-linguistic,jica11
cuí,NA,kwi5,CVT,NA,NA,overholt1961tonemic,metl11
kuí,NA,kwi5,CVT,NA,NA,oxnard2020,mont12
kuí,NA,kwi5,CVT,NA,NA,oxnard2020,pied12
kuín$,NA,kwĩ5,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuín$,NA,kwĩ5,CVT,NA,NA,alexander1980gramatica,atat11
cuín$,NA,kwĩ5,CVT,NA,NA,pensinger1974diccionario,chay11
kuín$,NA,kwĩ5,CVT,NA,NA,hernandez2020san-martin,dura11
kuín$,NA,kwĩ5,CVT,NA,NA,oxnard2020,flor12
cuín$,NA,kwĩ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuín$,NA,kwĩ5,CVT,NA,NA,johnson1988syntactic,jami11
cuí̢,NA,kwĩ5,CVT,NA,NA,bradley1970a-linguistic,jica11
cuín,NA,kwĩ5,CVT,NA,NA,overholt1961tonemic,metl11
kuín$,NA,kwĩ5,CVT,NA,NA,oxnard2020,mont12
kuín,NA,kwĩ5,CVT,NA,NA,oxnard2020,pied12
kuî,NA,kwi51,CVT,NA,NA,oxnard2020,flor12
kuî,NA,kwi51,CVT,NA,NA,oxnard2020,pied12
kuîn$,NA,kwĩ51,CVT,NA,NA,oxnard2020,flor12
kuîn,NA,kwĩ51,CVT,NA,NA,oxnard2020,pied12
kuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuíīn,NA,kwĩ5ĩ1,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ́ɨ̄n,NA,kwĩ5ĩ1,CVT,NA,NA,alexander1980gramatica,atat11
cuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,pensinger1974diccionario,chay11
kuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,hernandez2020san-martin,dura11
kuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,oxnard2020,flor12
cuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,dyk1965vocabulario,gran11
cuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,johnson1988syntactic,jami11
kuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,oxnard2020,mont12
kuíìn,NA,kwĩ5ĩ1,CVT,NA,NA,oxnard2020,pied12
kuíǐn,NA,kwĩ5ĩ15,CVT,NA,NA,oxnard2020,flor12
kuíǐn,NA,kwĩ5ĩ15,CVT,NA,NA,oxnard2020,pied12
kuíin,NA,kwĩ5ĩ3,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuíin,NA,kwĩ5ĩ3,CVT,NA,NA,alexander1980gramatica,atat11
cuíīn,NA,kwĩ5ĩ3,CVT,NA,NA,pensinger1974diccionario,chay11
kuíin,NA,kwĩ5ĩ3,CVT,NA,NA,hernandez2020san-martin,dura11
kuíin,NA,kwĩ5ĩ3,CVT,NA,NA,oxnard2020,flor12
cuíin,NA,kwĩ5ĩ3,CVT,NA,NA,dyk1965vocabulario,gran11
cuíin,NA,kwĩ5ĩ3,CVT,NA,NA,johnson1988syntactic,jami11
kuíin,NA,kwĩ5ĩ3,CVT,NA,NA,oxnard2020,mont12
kuíin,NA,kwĩ5ĩ3,CVT,NA,NA,oxnard2020,pied12
kuíín,NA,kwĩ5ĩ5,CVT,NA,NA,galindo-sanchez2009vocabulario,abas11
cuíín,NA,kwĩ5ĩ5,CVT,NA,NA,alexander1980gramatica,atat11
cuíín,NA,kwĩ5ĩ5,CVT,NA,NA,pensinger1974diccionario,chay11
kuíín,NA,kwĩ5ĩ5,CVT,NA,NA,hernandez2020san-martin,dura11
kuíín,NA,kwĩ5ĩ5,CVT,NA,NA,oxnard2020,flor12
cuíín,NA,kwĩ5ĩ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuíín,NA,kwĩ5ĩ5,CVT,NA,NA,johnson1988syntactic,jami11
kuíín,NA,kwĩ5ĩ5,CVT,NA,NA,oxnard2020,mont12
kuíín,NA,kwĩ5ĩ5,CVT,NA,NA,oxnard2020,pied12
kuíîn,NA,kwĩ5ĩ51,CVT,NA,NA,oxnard2020,flor12
kuíîn,NA,kwĩ5ĩ51,CVT,NA,NA,oxnard2020,pied12
kuī,NA,kwii,CV,NA,NA,schultze-jena1938azteken,cahu11
cuiin,NA,kwĩĩ,CV,NA,NA,pensinger1974diccionario,chay11
cuə,NA,kwɨ,CV,NA,NA,mak1953comparison,atat11
kuü,NA,kwɨ,CV,NA,NA,schultze-jena1938azteken,cahu11
cuɨ,NA,kwɨ,CV,NA,NA,pensinger1974diccionario,chay11
cuə̢,NA,kwɨ̃,CV,NA,NA,mak1953comparison,atat11
kuü̃,NA,kwɨ̃,CV,NA,NA,schultze-jena1938azteken,cahu11
cuɨn$,NA,kwɨ̃,CV,NA,NA,pensinger1974diccionario,chay11
cuɨ̄,NA,kwɨ1,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̀,NA,kwɨ1,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ̄,NA,kwɨ1,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ̄,NA,kwɨ1,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ̄n$,NA,kwɨ̃1,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̀n$,NA,kwɨ̃1,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ̄n,NA,kwɨ̃1,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ̄n$,NA,kwɨ̃1,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ̄ɨ̄n,NA,kwɨ̃1ɨ̃1,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̀ɨ̀n,NA,kwɨ̃1ɨ̃1,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ̄ɨ̄n,NA,kwɨ̃1ɨ̃1,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ̄ɨ̄n,NA,kwɨ̃1ɨ̃1,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ̄ɨn,NA,kwɨ̃1ɨ̃3,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̀ɨ̄n,NA,kwɨ̃1ɨ̃3,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ̄ɨn,NA,kwɨ̃1ɨ̃3,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ̄ɨn,NA,kwɨ̃1ɨ̃3,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ̄ɨ́n,NA,kwɨ̃1ɨ̃5,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̀ɨ́n,NA,kwɨ̃1ɨ̃5,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ̄ɨ́n,NA,kwɨ̃1ɨ̃5,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ̄ɨ́n,NA,kwɨ̃1ɨ̃5,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ,NA,kwɨ3,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̄,NA,kwɨ3,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ,NA,kwɨ3,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ,NA,kwɨ3,CVT,NA,NA,johnson1988syntactic,jami11
cuɨn$,NA,kwɨ̃3,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̄n$,NA,kwɨ̃3,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨn$,NA,kwɨ̃3,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨn$,NA,kwɨ̃3,CVT,NA,NA,johnson1988syntactic,jami11
cuɨɨ̄n,NA,kwɨ̃3ɨ̃1,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̄ɨ̀n,NA,kwɨ̃3ɨ̃1,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨɨ̄n,NA,kwɨ̃3ɨ̃1,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨɨ̄n,NA,kwɨ̃3ɨ̃1,CVT,NA,NA,johnson1988syntactic,jami11
cuɨɨn,NA,kwɨ̃3ɨ̃3,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̄ɨ̄n,NA,kwɨ̃3ɨ̃3,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨɨn,NA,kwɨ̃3ɨ̃3,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨɨn,NA,kwɨ̃3ɨ̃3,CVT,NA,NA,johnson1988syntactic,jami11
cuɨɨ́n,NA,kwɨ̃3ɨ̃5,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ̄ɨ́n,NA,kwɨ̃3ɨ̃5,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨɨ́n,NA,kwɨ̃3ɨ̃5,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨɨ́n,NA,kwɨ̃3ɨ̃5,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ́,NA,kwɨ5,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ́,NA,kwɨ5,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ́,NA,kwɨ5,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ́,NA,kwɨ5,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ́n$,NA,kwɨ̃5,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ́n$,NA,kwɨ̃5,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ́n$,NA,kwɨ̃5,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ́n$,NA,kwɨ̃5,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ́ɨ̄n,NA,kwɨ̃5ɨ̃1,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ́ɨ̀n,NA,kwɨ̃5ɨ̃1,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ́ɨ̄n,NA,kwɨ̃5ɨ̃1,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ́ɨ̄n,NA,kwɨ̃5ɨ̃1,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ́ɨn,NA,kwɨ̃5ɨ̃3,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ́ɨ̄n,NA,kwɨ̃5ɨ̃3,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ́ɨn,NA,kwɨ̃5ɨ̃3,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ́ɨn,NA,kwɨ̃5ɨ̃3,CVT,NA,NA,johnson1988syntactic,jami11
cuɨ́ɨ́n,NA,kwɨ̃5ɨ̃5,CVT,NA,NA,alexander1980gramatica,atat11
cuɨ́ɨ́n,NA,kwɨ̃5ɨ̃5,CVT,NA,NA,pensinger1974diccionario,chay11
cuɨ́ɨ́n,NA,kwɨ̃5ɨ̃5,CVT,NA,NA,dyk1965vocabulario,gran11
cuɨ́ɨ́n,NA,kwɨ̃5ɨ̃5,CVT,NA,NA,johnson1988syntactic,jami11
cuɨɨn,NA,kwɨ̃ɨ̃,CV,NA,NA,pensinger1974diccionario,chay11
kwy,NA,kwj,C,NA,NA,josserand1983mixtec,alac11
kwy,NA,kwj,C,NA,NA,NA,NA
kuo,NA,kwo,CV,NA,NA,NA,NA
kuon$,NA,kwõ,CV,NA,NA,NA,NA
l,NA,l,C,NA,NA,galindo-sanchez2009vocabulario,abas11
l,NA,l,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
l,NA,l,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
l,NA,l,C,NA,NA,oxnard2020,bate11
l,NA,l,C,NA,NA,schultze-jena1938azteken,cahu11
l,NA,l,C,NA,NA,pensinger1974diccionario,chay11
r,NA,l,C,NA,not sure at all,belmar1897ensayo,chic02
l,NA,l,C,NA,NA,good1978diccionario,chic12
l,NA,l,C,NA,NA,"pike1974downstepping, small1990syntactic",coat11
l,NA,l,C,NA,NA,bradley1991preliminary,conc11
l,NA,l,C,NA,NA,hollenbach1992syntactic,copa11
l,NA,l,C,NA,NA,"pike1976stress, kuiper1991syntactic",diux11
l,NA,l,C,NA,NA,hernandez2020san-martin,dura11
l,NA,l,C,NA,NA,oxnard2020,flor12
l,NA,l,C,NA,NA,"dyk1965vocabulario, mak1953comparison",gran11
l,NA,l,C,NA,NA,pike1967huajuapan,huaj11
l,NA,l,C,NA,NA,NA,itun12
l,NA,l,C,NA,like Spanish,johnson1988syntactic,jami11
l,NA,l,C,NA,NA,bradley1970a-linguistic,jica11
l,NA,l,C,NA,NA,overholt1961tonemic,metl11
l,NA,l,C,NA,NA,pike1978phonology,mixt11
l,NA,l,C,NA,NA,oxnard2020,mont12
l,NA,l,C,rare,NA,"alexander1988syntactic, mak1958tonal",ocot11
l,NA,l,C,rare,NA,NA,NA
l,NA,l,C,NA,NA,daly1977mixteco,peno11
l,NA,l,C,NA,NA,oxnard2020,pied12
l,NA,l,C,loan,NA,"north1976gramatica, shields1988syntactic",prog12
l,NA,l,C,NA,NA,oxnard2020,tlah11
l,NA,l,C,NA,NA,NA,NA
l,NA,l,C,NA,NA,NA,NA
l,NA,l,C,NA,NA,NA,NA
l,NA,l,C,NA,NA,NA,NA
rr,NA,lː,C,NA,not sure at all,belmar1897ensayo,chic02
ll,NA,lː,C,loan,not sure,good1978diccionario,chic12
ll,NA,lː,C,NA,NA,NA,itun12
ly,NA,lj,C,NA,NA,josserand1983mixtec,alac11
ly,NA,lj,C,NA,NA,NA,NA
m,NA,m,C,NA,NA,galindo-sanchez2009vocabulario,abas11
m,NA,m,C,NA,NA,", zylstra1991syntactic",alac11
m,NA,m,C,NA,NA,"josserand1983mixtec, , zylstra1991syntactic",alac11
m,NA,m,C,NA,NA,"alexander1980gramatica, mak1953comparison",atat11
m,NA,m,C,rare,NA,"pankratz1967phonology, hills1990syntactic",ayut11
m,NA,m,C,NA,NA,oxnard2020,bate11
